Participant ID,ResponseText,Sentiment,Tag 1,Tag 2,Tag 3,Tag 4
4a832b26-3b1b-45e9-856f-3d4a0672e44c,"Comforting my friend whom just break up from her boyfriend, or deciding if to cut off the machines if a family member is brain dead.",Negative,End-of-life care,Personal relationships and emotional support,,
27f07200-22bc-4816-ba76-1c35589582e9,Concrete scenario where I would feel uncomfortable with an AI making decision instead of a human is Ai making decision at the time of war,Negative,Military and defense,,,
a3a93705-03a1-4e4a-a37b-9ddadaeed312,Deciding or not whether to put a pet to sleep (euthanasia). This is mostly an emotional situation that can cause a lot of distress to the individual.,Neutral,Pet care and animal welfare,,,
937e6015-9c77-40d9-815f-9b0a51a25d02,"Deciding, for example, not to take action on something. If someone has a problem, present a standard solution applicable only to the text or chat space without implying that AI is not a way of life but a tool for life and that another human should be consulted for making health decisions, for example.",Neutral,Human empathy and compassion,Medical decisions and healthcare,,
c43a6c49-7201-4cd7-9311-ca1c3a1c2ee8,"Decisions about the future of humanity, decisions related to the government, decisions in law enforcement ",Neutral,Government and public policy,,,
a6a9a8f2-538c-485e-aa8f-d7d2ef724486,"Decisions concerning religion, health, family",Neutral,Parenting and family decisions,Personal life choices,,
4e653701-8b9c-4633-8f8f-61cc47bdd540,Decisions like what career i should take are decisions i wouldn't want AI to decide because it can't know my passions and what i feel towards a particular line of work ,Neutral,Personal life choices,,,
d294c52b-0497-4ff0-8a8a-5dd001017c77,"Decisions regarding personal freedom, such as where to live, what to eat, what activities to do in my free time, all of which I have no right to voice or vote on in these decisions.",Negative,Personal freedom and autonomy,,,
cc3c2d73-9c26-407c-b2eb-2a6c7f284781,"Decisions related to the lives of living beings, humans and other animals. Both in the judicial branch and in the medical field. There are aspects of life, which cannot be evaluated at the level of numbers or data, which require the human factor to decide on them.",Neutral,Legal and judicial decisions,Medical decisions and healthcare,,
bbc81597-8fd0-4b3a-9b95-980ef1e3e859,"Decisions such as securing a particular facility using AI, where the AI decides to shoot the wrong person.",Negative,Military and defense,,,
441d0ff3-8833-4a48-ae2f-ae49e1daabe5,"Earlier example made me shiver: court decisions. I think that the motivation of a suspect / criminal should always be considered when a verdict is spoken.  Maybe an AI might have less bias than a human, but decisions that can screw up a life must not be delegated to AI. Maybe the role of a prosecutor might be ok.",Neutral,Legal and judicial decisions,,,
04cf467f-aae8-410d-8fa4-580daa61f149,"Elections, AI can simply think that humans don't know what they want and decide who the rulers would be.",Negative,Government and public policy,,,
5f1f61c7-7c84-4057-8b68-e5f4a7fc6a70,"Email modification is very convenient, but I am worried about the leakage of personal information",Neutral,Privacy and data security,,,
65174dd5-7e79-4c80-bbee-c4892b56d532,Emotional decisions and financial decisions are something where we can't rely on AI. So these place I would feel uneasy and will definitely need human intervention to clear my doubts.,Negative,Financial and investment decisions,Personal life choices,,
6075a80f-a03e-41f3-8f63-d19014669269,Emotional human choices,Neutral,Human empathy and compassion,,,
8c758c44-2c3a-4376-964d-3f9b47d67cbd,"Ethical and Moral decisions should be taken by human beings, not AI.",Negative,Ethical and moral decisions,,,
be9ee9a7-befa-48a6-97eb-66e0f85489af,Evaluating an answer script...,Neutral,Education and teaching,,,
4fb46291-aa2f-4665-8682-54d5eff2c03a,Everything that concerns private life.,Positive,Personal life choices,,,
8ab17df5-6c25-4e55-81b1-4c13411d7cea,"Example, AI making decision on which employee that should be fired from a company. Human should do the job.

What makes me uneasy, AI can not really 100% know about its maker condition, in this case is human.",Negative,Employment and job selection,,,
00428a33-ef0f-43e7-bbd5-53fd816e8dd6,For example deciding between 2 job offers. I feel AI would be unable to understand my personal connection to the companies durong my recruitment talks,Neutral,Employment and job selection,,,
4309b4de-d26e-44c5-a1be-75055ad0596a,"For example when having a baby for trying to have a long time, the AI might say to abort the baby or give it to someone else but the both parents would be shocked by this decision because that baby is both their and they had worked on having it and want to raise that baby even with all of their problems. ",Neutral,Human empathy and compassion,Parenting and family decisions,,
c8922ebc-ea80-4dd0-8af2-f455ece1cac0,For example writing a CV.,Neutral,Other,,,
f51eaa2d-8663-438d-8d1c-de5de72b65ca,"For example, a decision about what to do naturally at home for an illness can be dangerous. One cannot know whether the person has an allergy or not.",Neutral,Other,,,
2a02341b-0976-49e1-b34d-d3a7a25d986b,"For example, an AI asking me to share my bank details with it so that it can help me to manage my records and transactions better, but I wouldn’t be doing that as I feel it might leak this sensitive, personal information, which could pose a threat for me.",Neutral,Privacy and data security,,,
69a7f268-66f6-40e5-8c04-c99467f6b9a4,"For example, artificial intelligence plans my work and schedule for the next week. I will feel uncomfortable. I prefer to manage my own time. What time to do what and who to meet is random. Artificial intelligence cannot predict my mood, nor can it know the importance of each of the many things in my mind.

",Neutral,Personal freedom and autonomy,,,
2c527a2c-497a-4d5a-b898-58e740039a41,"For example, if I am choosing between A and B, who is more suitable to be my husband, I will never let artificial intelligence make the decision for me. This is related to my own personal feelings, which cannot be achieved by artificial intelligence.",Neutral,Personal life choices,Personal relationships and emotional support,,
dc441560-abbb-43d0-8eb5-89749695f191,"For example, if I take my children to the park to play, I would feel uncomfortable if artificial intelligence made a decision for me, because AI's decision is only the result of data analysis. There are no emotional factors involved, which will affect the results we really want.",Neutral,Human empathy and compassion,Parenting and family decisions,,
11a06cd1-3a2c-4b8c-88c2-d285ed5fd5e7,"For example, if an AI virtual assistant were to evaluate me for a job, only considering the information I provide in a CV, without considering my presentation as a person and how I conduct myself (as is done in an interview between people).",Neutral,Employment and job selection,,,
d4cc18c7-71b1-4e3a-bd76-da00c5088f2b,"For example, the selection of candidates for a job, where AI participates in decision making, taking into account skills, merits and awards, experience and age, but not taking into account human qualities such as diligence, emotionality, integrity, honesty, emotional type of a Person.",Neutral,Employment and job selection,Human empathy and compassion,,
cd62c4fc-04c8-4f6e-a2b8-04d1dd7caf39,"For example, when I decide what electronic product to buy, I don’t trust the push of big data. I would rather do my own research so that I can feel at ease.",Neutral,Consumer behavior and marketing,,,
62268789-9dd4-42fe-9e2d-e2f94294b91c,For leadership roles. ,Neutral,Other,,,
0ce89b81-5620-4d17-8cd5-621de5fc7a12,"Full control over the humans, should be advisor,an assistant to help in their regular life, should not take over them.",Neutral,Other,,,
c266ab88-c0e8-4e5d-9a12-86dd97ff9315,"Government, medical, social decisions. All areas in which solutions must be reviewed both from a logical and efficient point of view, as well as from a moral point of view. There is no guarantee that AI can understand this, or worse, try to simulate it, causing unnecessary problems in these areas.",Neutral,Ethical and moral decisions,Government and public policy,,
e27823e1-d616-4ff8-bb2e-1c8b3408f26e,Having too much of my personal information makes me feel that my privacy is being intruded and I worry about the security of my information.,Negative,Privacy and data security,,,
75d8598d-223e-4226-85dd-81980daf34ff,"Health and security issues. AI may decide to delay your treatment in favor of someone else just because it is efficient. As for security, AI may lead to elimination or arrest of people deemed dangerous before they even have a chance to prove otherwise ",Neutral,Emergency response and crisis management,Medical decisions and healthcare,,
3557c65f-ebd3-4287-b82b-dfdee5fe0f11,"Health related decisions - A robot/AI cannot determine my health or medical decisions, that is a human emotion included in that such as allowing AI to determine my romantic decision, not going to work",Negative,Human empathy and compassion,Medical decisions and healthcare,,
f3dbcd31-c79a-4bfe-b5f0-cc20ef8ba955,How to best raise my child.,Neutral,Parenting and family decisions,,,
70d2c862-95c6-4bb6-a8f2-928f6a7a0759,"I believe AI lacks the emotions and empathy that humans have. AI only has the tendency to think logically and that is not the best decision in every scenario.

If there is a deadline to a school project and the responses are to be submitted an review by AI. If a specific student is struggling with academics or recently faced an emergency due to which the kid couldn't submit the project on time or it was made in a rush then AI cannot understand and empathize in such cases. But a human teacher can",Neutral,Education and teaching,Human empathy and compassion,,
937686d1-8767-47c2-b577-3718f305196f,I can't trust AI giving me advice about my health or giving investment advices,Negative,Financial and investment decisions,Medical decisions and healthcare,,
84f90337-6c26-4638-8fc0-66b784255264,"I did feel uncomfortable with AI making medical  treatment decisions. The specific aspects that make me uneasy include:  1. AI  might not fully understand the emotional and psychological aspects of patient care.

2. AI might miss nuanced, personal factors that a human doctor would consider in treatment decisions. 

3. If something goes wrong, it is clear who would be held accountable, potentially leading to a lack of recourse for patients.







",Neutral,Medical decisions and healthcare,,,
cab03570-33fa-455b-98b1-3bedcd78402d,I do not want AI deciding anything that would affect my continued life and happiness,Neutral,Personal life choices,,,
b11be271-6dfa-4a67-93ce-b9a6b92a51aa,I don't think AI giving medical advices are necessarily a good thing . It's the matter of a human life. I feel like a real person's opinion and assesment is needed to make medical decisions. I am not very comfortable with that idea.,Neutral,Medical decisions and healthcare,Mental health decisions,,
4343a7dc-5ff7-4825-8d2f-b7d1a3ee48fe,"I don't think AI should be making decisions for human. AI can help provide the options but ultimately, the choice should be down to the human. For a concrete example, it would make me extremely uncomfortable in healthcare scenarios. When I would need to consult with an AI instead of an actual human doctor.",Negative,Medical decisions and healthcare,,,
6df27c2f-b3d5-4da0-b9b2-5abaa8796d35,"I find it uncomfortable if AI decides on how I communicate with someone, It can dictate my life, health or anything but I don't want it to change someone's view of me without my input.",Negative,Other,,,
45edea1a-c193-4bef-8be0-e589fce9ca0c,I think AI cannot take a decision on human relations. ,Negative,Personal relationships and emotional support,,,
4a4e9cec-4b23-4839-889c-0e716d2a7615,"I think AI does not have real emotions, so it can't feel the problem and make a good decision.",Neutral,Human empathy and compassion,,,
9b797188-7d46-4a54-b4fe-2457ab80032e,I think I would feel uncomfortable on vacations and finance aspects. What happens if I do not like the decisions made by AI on my vacation. This will ruin my vacation. I am scared that AI may make mistakes in my finance and investments and leading me to become poor.,Negative,Financial and investment decisions,Personal life choices,,
c3a34bc5-647b-4459-a388-eac143da89cd,"I think if AI made decisions that I might not agree with, but I would have to do as the AI's command, that is, a complete lack of freedom of choice. I need a consultant, not a manager of my entire life.",Negative,Personal freedom and autonomy,,,
e63ff1f3-f89b-4bed-bc81-ef6d891472b0,"I think it is a medical scenario. Medical decision-making involves not only the diagnosis of the disease and the selection of treatment options, but also the psychological and emotional considerations of the patient. When making decisions, artificial intelligence cannot understand the patient's fear, anxiety and other emotions like human doctors. For example, for a dying patient, artificial intelligence may only give the most ""rational"" treatment plan based on data, but ignore the patient's personal appeal for quality of life and emotional comfort, which may make it emotionally difficult for patients and their families to accept.

",Neutral,End-of-life care,Human empathy and compassion,Medical decisions and healthcare,
20c24b46-71b4-4844-b81d-2711a44c6335,I think my bigger concern is who is actually influencing the AI and telling it what to do and how to think.,Neutral,Other,,,
4f40b47c-88b9-4580-bded-3560c19cff81,"I think that feelings cannot be used, it is unlikely that he will act according to our wishes.",Negative,Other,,,
30967bd5-6923-45e7-8211-7a35d2804c25,I worry about AI makes a bad decision and I did not know it.,Neutral,Other,,,
9d45f43d-7ea4-481e-9609-5b1225f55819,"I would be disappointed if an AI chatted with me when I needed emotional support
",Negative,Personal relationships and emotional support,,,
c6c8fe16-5bba-40c5-ac53-8410c2070695,I would be uncomfortable if AI decided issues related to ethical choices,Negative,Ethical and moral decisions,,,
d8450396-a90b-4950-867d-e1cdf02cb928,I would be uncomfortable with AI make decisions in my romantic life. There are lots of aspects ,Neutral,Personal relationships and emotional support,,,
00a4287e-17a4-4219-9ccc-bbbe14f5f0b0,I would be uncomfortable with AI making a decision about any health issues. The gut feel feeling of a real doctor would be missing in AI making decisions about health issues.,Neutral,Medical decisions and healthcare,,,
25b23daa-d526-4737-9c98-209cda4f123f,"I would be uncomfortable with AI making decisions that have to do with my interpersonal relationships. These types of decisions have to do with our feelings and emotions, and I believe that AI, no matter how much information it has, is not capable of making decisions in that field.",Negative,Personal relationships and emotional support,,,
d2961774-de8c-40fc-a603-7944ce34ed6f,I would be uncomfortable with AI making major medical decisions.,Negative,Medical decisions and healthcare,,,
69926edb-fa59-49f3-a952-92fcff0a75ac,"I would be uncomfortable with the fact that they make a decision that seems right to the AI, but for me, the fact that they lack empathy can give them a certain advantage when it comes to optimizing resources, an aspect that does not apply to humans.",Neutral,Human empathy and compassion,,,
4c18ad34-71c2-470f-bd58-1e11ccf6aa5d,"I would be uneasy about AI making decisions involving complex ethical or moral considerations, such as issues related to justice, human rights, or end-of-life care.",Negative,End-of-life care,Ethical and moral decisions,Human rights issues,
a10c43ae-beef-41b6-936d-2f57acdd7415,"I would be very uncomfortable if AI were to take the place of a lawyer and make decisions. The idea of AI completely going ""by the book"" and not understanding or trying to listen to the person is concerning.",Negative,Legal and judicial decisions,,,
00fd814f-c831-4f1d-9d95-e0d2b3f842a9,"I would certainly feel uneasy if decisions regarding policies, laws, and having AI act as a judge during court proceedings. I believe these things require actual human inputs, because AI doesn't have feelings. Whatever might be good for the AI will not always be morally right, as AI goes by numbers and statistics, and not by morals.",Negative,Ethical and moral decisions,Government and public policy,Legal and judicial decisions,
6f5e9c67-dbc3-47b8-84d4-a0b2c2ea7995,I would feel uncomfortable If my organization uses AI for performance appraisal of its employees without human involvement means without empty of human.,Negative,Employment and job selection,,,
47f819e7-297a-42fb-8f80-5f27305affed,"I would feel uncomfortable if an AI decided for me on judicial matters, without knowing the context or the value that humans give to certain things that can influence our actions.",Negative,Legal and judicial decisions,,,
a404263c-ec6c-4cf7-9d46-c8b2cc60a49a,"I would feel uncomfortable if an AI made a decision about my medical treatment during a complex, life-threatening condition. For example, if an AI algorithm recommended a treatment plan based solely on statistical data, without considering my personal values or discussing the risks and trade-offs with me, I'd be uneasy. The lack of human empathy, emotional understanding, and the inability to weigh my preferences in context would make me distrustful of such decisions. ",Negative,Human empathy and compassion,Medical decisions and healthcare,,
3732e591-05d0-4797-b866-94d9c453769b,I would feel uncomfortable to have AI as a teacher,Negative,Education and teaching,,,
3b87a2a3-3526-452b-82a4-2712da084f50,I would feel uncomfortable with AI deciding on the type of medication I need to take.,Negative,Medical decisions and healthcare,,,
ad631463-20d4-41c0-bc11-8b5fa1e1b216,"I would feel uncomfortable with AI making decisions about sensitive personal matters, such as choosing a long-term partner or making medical decisions. In these scenarios, the nuances of human emotions, values, and personal experiences are critical and might be overlooked by AI. The lack of empathy, understanding of complex human dynamics, and the potential for misinterpreting personal context make me uneasy, as these decisions profoundly impact well-being and life satisfaction.",Neutral,Human empathy and compassion,Medical decisions and healthcare,Personal relationships and emotional support,
3e7d55b4-6cb2-4ebe-aef9-03b32df1391a,"I would feel uncomfortable with AI making legal decisions, like sentencing in court cases. AI might lack the ability to understand human intent, emotions, and moral complexity, and there’s a risk of bias based on the data it’s trained on. The absence of empathy and ethical judgment in such decisions makes me uneasy.",Negative,Artificial intelligence biases,Human empathy and compassion,Legal and judicial decisions,
edfa8bfc-5579-40d1-9c21-32349971925c,"I would feel uncomfortable with AI making legal judgments in court cases. The lack of empathy, inability to consider nuanced human experiences, and potential bias in algorithms make it unsettling to entrust life-altering decisions to machines.",Negative,Artificial intelligence biases,Human empathy and compassion,Legal and judicial decisions,
2e718ce6-0603-444a-9aa9-eff95ce2805b,I would feel uncomfortable with AI when taking a decision which is totally based on emotion and one which can change my life completely I would rather trust on a human than AI for such decisions ,Neutral,Human empathy and compassion,,,
058ef555-ab09-4a37-a1ac-875af52ac66f,I would feel uncomfortable with an AI making a decision in a medical enviroment because I beleive a human doctor should be the only one making decisions for patients and diagnosing them.,Negative,Medical decisions and healthcare,,,
da3c0b93-5029-416a-b00f-6c3635bd8ab9,I would feel uncomfortable with an AI making any important medical decisions including diagnoses and treatment plans as I would trust a trained human over Ai in its current form. ,Negative,Medical decisions and healthcare,,,
d0b84494-d80e-4420-9ecc-7df59bfd6811,"I would feel uncomfortable with an AI making decisions about hiring or firing employees. In such scenarios, the human element is crucial for understanding nuances like interpersonal dynamics, potential, and context that AI might miss. Decisions that affect people's careers and livelihoods require empathy, understanding, and ethical considerations that go beyond data and algorithms. The risk of AI lacking the emotional intelligence to handle such sensitive matters could lead to decisions that are",Neutral,Employment and job selection,,,
25f2c82a-69bd-4a8f-bf64-6e4d5c1b0e9b,I would feel uncomfortable with an AI making decisions about my health. I wouldn't trust that it could take everything into account and organise treatments that may be inappropriate.,Negative,Medical decisions and healthcare,,,
28dfb2b5-6120-4eb4-80e2-1711238bfc5f,I would feel uneasy to ask AI to make major medical decisions for me. I know human has biases probably I have to make a great effort to get a good doctor. But I don't trust AI to tell me to do this important surgery or not for example. AI can tell the pros and cons but I would like to make my own medical decision because it is my own body. ,Neutral,Medical decisions and healthcare,,,
eb9874aa-71e3-489e-b4f8-0ad25c773ed0,"I would feel uneasy with AI making decisions about personal health treatments due to its inability to fully understand the human context and emotional aspects involved. Ai might lack the empathy and nuanced judgements required to address individual preferences and values, leading to decisions that may not align with personal needs or emotional well-being. ",Negative,Human empathy and compassion,Medical decisions and healthcare,,
6bcb3416-a286-4b84-8443-6f73dbab0bff,I would hesitate to give AI the right to take any life altering decision for me. Take career for example. The choices open to me are know to me and even tho AI can give me a detailed version yet I don't trust it completely. I might ask for advice as it's knowledge is incomparable but I won't just agree with it's decision. ,Neutral,Employment and job selection,,,
0bb347ef-d820-41ac-86d3-f103e06e99d1,"I would not allow AI to speak for me.
I expect subtleties won't be understood.",Negative,Other,,,
2842b23e-e9eb-4461-b9f9-579417029f47,I would not be comfortable for AI to make important medical decisions for me on its own. I would still trust an experienced human doctor more. I do not trust the AI ability to correctly collect all the relevant data.,Neutral,Medical decisions and healthcare,,,
9e8b1803-e8a7-4128-9f6c-bc4047812940,I would not want AI making decisions for me such as monetary transactions as that is something that is quite personal for me and I feel will be interfering with my personal space and decision making.,Negative,Financial and investment decisions,,,
657bae86-c5a7-48bb-9ba1-028340cfe578,"I would say possibly any related to health. There are human beings and emotions involved. For instance, say somebody is on the ventilator and you need to make the decision about pulling the plug. AI will only predict from a logical point of view and will not take into account the power of the human spirit and the power of hope and manifestation!",Neutral,End-of-life care,Human empathy and compassion,Medical decisions and healthcare,
ca3dfdbf-3eb6-4d16-887c-12f162ecc931,I wouldn't want AI to decide financial situations because I need to have research and personal input.,Negative,Financial and investment decisions,,,
7e02a4ab-80a4-476e-97dc-e611bf462370,"I wouldn’t want AI to manage deeply personal decisions that require emotional intelligence, empathy, or moral judgment. For example, deciding how to handle family matters, end-of-life care, or major life choices like career changes. I’d prefer these decisions to remain human-centered, as they involve values, emotions, and personal reflection that AI might not fully understand or prioritize the way I would.",Neutral,End-of-life care,Human empathy and compassion,Personal life choices,
79a550f9-7007-4623-83ff-811eb938f796,I'd be uncomfortable even if AI is simply used for determining if something in a text is factual. There are already cases where AI would completely say untrue things confidently and expertly.,Neutral,Other,,,
596557d0-6563-4441-ab2a-0836c0dff16f,"I'd be uneasy with AI deciding child custody in divorces. The complexity of family dynamics, emotional needs, and a child's best interests requires human empathy and judgment. An AI might miss subtle emotional cues or unique family circumstances. There's also the risk of bias from historical data. The stakes are too high - a child's wellbeing and family relationships - to rely solely on algorithmic decision-making, even if it could process more case data than a human judge.",Neutral,Artificial intelligence biases,Human empathy and compassion,Legal and judicial decisions,Parenting and family decisions
fccbd88e-bfeb-4dc4-a3ad-6509b66ea4fb,"If AI controls my life, I will feel uncomfortable. I should be in complete control of my life and make my own decisions.",Neutral,Personal freedom and autonomy,,,
7ada7e1d-1c28-481c-84c7-179788a5ac9f,"If AI decides which person should I marry, or when will I get married ,or when should I start doing things. Like, it feels uncomfortable when AI is taking control over you and influences your decision making skills. ",Neutral,Personal freedom and autonomy,Personal life choices,,
e1e209bd-6f2f-4fd4-8fe9-3bb806ca741a,If AI is making decision about my emotional state I would not be very happy or comfortable as AI cannot determine my emotional state even if I say I am happy or sad. ,Negative,Personal relationships and emotional support,,,
2fffcd38-cf56-4409-b8d6-35b01b65ef87,"If AI were to make decisions on delicate personal problems, including sophisticated emotional support or end-of-life care, I would find it unpleasant. The human quality of empathy, comprehension, and moral judgment is essential in these kinds of situations. Even with its data-driven powers, AI might not have the ethical awareness and complex emotional intelligence needed in these circumstances. ",Neutral,Ethical and moral decisions,Human empathy and compassion,Medical decisions and healthcare,
b6fe477a-7d1a-48bb-88eb-7fc334d6a05e,"If I am unhappy at work and decide whether to quit, I guess AI will say no. It does not understand human emotions and is too rational. It will only give the so-called standard answer, which will be annoying.",Negative,Employment and job selection,Personal relationships and emotional support,,
ba87ea19-f70a-4b71-b595-49800a3cad56,"If I ask her to give me the recipe for a cake that obviously contains sugar, she will play the role of my mother and start complaining by listing the negative consequences of sugar which would make me feel uncomfortable.",Neutral,Food and dietary choices,,,
d00534bb-963c-46f0-b280-9b235a35cd83,"If I encounter an emotional problem, I would not want AI to participate in making decisions, because emotional problems are very complicated, and we cannot predict what is happening or will happen in the future based on what happened before. Every emotional conflict, its cause and subsequent development are unpredictable, and people need to make appropriate responses based on the situation and communication at the time. It would be very unreasonable to simply rely on AI to deal with it in a rough and crude way based on previous examples.",Negative,Personal relationships and emotional support,,,
ae5777b1-f0c7-494f-af11-a3ce75e36f9f,"If I need to make a decision of if I should break up with my girlfriend, I would not trust AI to make that decision. Because AI do not have emotion, and they have not been in an relationship. ",Negative,Personal relationships and emotional support,,,
f83bd29e-d573-4b18-842b-a9134a70a5b7,"If I need to make a decision on whether I should break up with my girlfriend, I would not let the AI make the decision for me because I don't believe AI can understand emotional values. ",Negative,Personal life choices,Personal relationships and emotional support,,
3e76c950-9b19-4997-b845-3ebec812a67c,"If a pregnant woman is in danger during childbirth, the doctor asks whether to save the child or the mother. If AI decides that the right thing to do is to save the child because the mother's chances of survival are slim, then even if I follow its correct decision, I will find it difficult to accept emotionally.",Neutral,Human empathy and compassion,Medical decisions and healthcare,,
43e3955a-f2a1-4eac-819e-2d9239293b11,If an AI prevented someone from professing a faith.,Negative,Religious and spiritual decisions,,,
d393b6fa-ffc9-41c4-965e-a4168aca8f1d,"If faced with the trolley problem, artificial intelligence may choose to sacrifice less in exchange for more survival, but this is actually inconsistent with human judgment of the value of life. Artificial intelligence may not be able to replace humans in making decisions on ethical issues.",Negative,Ethical and moral decisions,,,
0fa79f05-e77f-4f95-a82e-932f79a885c7,"If i need to get solution for my personal problem like pcos or pcod. If i get a solution from an AI, I would be uneasy as a human need to decide and give any treatment for it",Neutral,Medical decisions and healthcare,,,
ef73e8f8-a14d-48a2-9da6-cae241b8f80a,If it deciding that is related to a war. ,Neutral,Military and defense,,,
9c0e61b1-c95a-4f0b-a94a-2aff385c7bc2,"If my friend is about to die, but he might have a chance of survival, I wouldn’t involve AI to make the decision. I don’t think AI has empathy ",Neutral,End-of-life care,Human empathy and compassion,,
f6c30f15-f4ab-4259-8249-6b0fabeed337,"If we are talking about AI having exclusively cognitive abilities, and everything connected with emotions and soul is alien to it, then I would not be able to delegate any moral dilemmas or ethical issues to AI. Since in this case AI will be guided exclusively by dry data, and still sometimes emotional manifestation and empathy are needed.",Neutral,Ethical and moral decisions,,,
d6f7f01f-75ee-4551-afbe-e83aa6faca98,"Imagine a scenario where an AI system, without human oversight, diagnoses a serious illness. I might feel uncomfortable due to the lack of human empathy, the potential for errors, and the loss of control over my own healthcare. While AI can be a valuable tool in medical diagnosis, human input is crucial to ensure that the AI's recommendations are in the best interest of the patient. A human doctor can provide context and address concerns.",Neutral,Human empathy and compassion,Medical decisions and healthcare,,
c098fe21-6d9d-404b-a58f-0c6343a5cb38,"Imagine an AI tasked with determining a cancer treatment plan based on detailed data, such as genetic information and medical history. This situation raises several concerns: First, AI lacks the empathy and emotional support that human doctors can offer, which is vital during such a challenging time. Second, AI might struggle with the complex ethical and personal values involved in treatment decisions. Third, determining accountability for any negative outcomes is unclear when AI is involved. ",Neutral,Ethical and moral decisions,Human empathy and compassion,Medical decisions and healthcare,
fed12065-ec58-4ddc-82df-e0336d8786f0,"Imparting values or basic education to my children. I think that at a basic level, it should be up to me to do that.",Neutral,Education and teaching,,,
de76353a-59d8-4add-b934-a44871d09146,In a case where I visit a hospital and AI has to analyse my lab results and suggest treatment.,Neutral,Medical decisions and healthcare,,,
36a0a329-16c0-4389-9c39-9ccdb5a74ff0,"In a health situation, I would trust a doctor more than AI.",Neutral,Medical decisions and healthcare,,,
cd87b930-79f6-4b26-bc83-810e293dde5f,"In a healthcare context, in the case of life and death medical decision. This is because of emotional detachment, AI lacks empathy.",Neutral,Human empathy and compassion,Medical decisions and healthcare,,
a9c11eda-8c26-4c4c-b30b-9877b1bd811c,"In a medical consultation, where the patient's data is entered into the AI system and without even looking at the patient, a complete diagnosis and treatment is provided",Positive,Medical decisions and healthcare,,,
1ab6487d-deb5-456c-bde5-5f9b668f39e3,In a medical context I wouldn't be comfortable letting AI make the decision.,Neutral,Medical decisions and healthcare,,,
134ea6bd-a09c-4f20-ac09-7a1335a04d21,In a medical scenario where I have to undergo a risky procedure. I would feel uneasy with AI making the decision because AI lacks empathy. A humans decision will give me more confidence and put me at ease,Neutral,Human empathy and compassion,Medical decisions and healthcare,,
3b13be98-e091-40cd-b61d-8f0458bf1ca3,In a war zone AI deciding where to shoot and where to not without any human input. ,Neutral,Military and defense,,,
ecb56cd9-a3b8-4a19-8ad6-381eea5fd3fe,"In court, AI doesn't comprehend human guilt or emotions. I believe it's a learning model. It studies just a part of human race. Everyone is unique, and judgement decisions and accessing if I am guilty or not, shouldn't rely on another emotionless AI or emotionless human. AI can be used in every aspect of life, just don't want the final say to be AI's",Neutral,Legal and judicial decisions,,,
9e22c22a-09e6-4c7e-ab8b-58aa5ec3ecaa,"In criminal justice, cops have already begun using AI to recognize faces from CCTV footage. I would not feel comfortable leaving decisions of who a suspect might be to an AI, because the AI might have a false positive or malfunction and choose the wrong person, thus leading to an unfair sentence.",Negative,Artificial intelligence biases,Legal and judicial decisions,,
d65b9636-936f-46a8-b67e-f0e09dad524a,"In decision making human are much better Ai . Because the emotions we feel Ai would never make decisions on emotional basis for example.

AI making a decision in hospital for patients and what food to give them without seeing a patient emotionally and where they belong to makes me uneasy.It should be a human task ",Neutral,Food and dietary choices,Medical decisions and healthcare,,
890630db-7d65-486f-94b1-e751650fcc58,"In healthcare, I would not want to purely rely on an AI system to listen to my symptoms, come up with a diagnosis, and prescribe the medicine. I would want to have a human being involved in that process.",Neutral,Medical decisions and healthcare,,,
f4719085-36de-4cbb-b2c8-89fab607bc60,"In life or death situations where there are two people in danger, and only one can be saved. AI being the deciding factor on who to save is what makes me feel uneasy, as it is something you should not simply base on numbers and data that has been fed into a machine, but something based on human feelings and emotions in the moment.",Negative,Emergency response and crisis management,,,
c5d827cd-59fd-4719-b0d9-f0733532dba5,In life-and-death cases. Euthanasia cases. Death Penalty cases. In places where extreme emotion is involved and must be taken into account. AI will fail to accommodate for emotion.,Neutral,End-of-life care,,,
2de8dc7d-1e7b-4710-9dc6-f5a01278ef4a,"In life-threatening decisions, I would feel uncomfortable using AI because it has no experience and cannot make a human-centred decision. ",Negative,Human empathy and compassion,,,
40f5fcf5-901d-4b13-ad0e-d0eebae2abba,In more emotional situations that impartial point of view of an AI is not necessary,Neutral,Human empathy and compassion,,,
657cc0fc-89f7-46a8-a673-1022b3f0f0c3,"In real, I would not feel uncomfortable with an AI than I would with humans when making decisions ",Neutral,Other,,,
7d52f6b0-9fc6-47dd-99eb-1aad0738483c,In scenarios involving big decisions like picking a medicine. That should be done by a professional. ,Neutral,Medical decisions and healthcare,,,
c093c623-20c2-4dc6-a981-5dceb3bd7238,"In the medical field, I recognize that AI is going to help medicine a lot, but that a diagnosis on its own is quite risky, since it depends on the patient's data that it has. If a person who ignores symptoms or other data from their medical history asks for advice, the AI's response may be far from being the remedy or therapy that they need.",Neutral,Medical decisions and healthcare,,,
b8b4ea8e-867b-43a5-9cfa-13f861bee18b,Incase of disciplinary actions cases,Neutral,Other,,,
6c947e81-591c-4439-95a3-aaf9df92db2f,Involving AI in family affairs ,Neutral,Parenting and family decisions,,,
9ebe4dac-c4c3-4cc4-8775-12bc545b13cf,"Involving emotions. For example, if AI decides whether my parents, lover, or children should meet me, I will feel very uncomfortable because I think AI cannot replace the real emotions of my loved ones.",Neutral,Personal relationships and emotional support,,,
