Participant ID,ResponseText,Sentiment,Tag 1,Tag 2,Tag 3,Tag 4,Tag 5,Tag 6,Tag 7,Tag 8,Tag 9
023e3fb3-06c9-4a64-858c-7b029179ac7f,"In Kerala, family and community shape major life decisions, emphasizing collective wisdom. Elders guide choices in education, careers, marriage, finances, health, and traditions. This extends to community projects, ethics, inter-family matters, and spirituality. The approach fosters unity, preserves culture, and ensures strong support networks, reflecting Kerala’s deep-rooted values of shared responsibility and tradition.",Neutral,Career and education choices,Community development and social service,Community ethics and governance,Cultural and ethical values,Financial decisions and investments,Marriage and relationships,Religious and cultural practices,Traditions and rites of passage,
7edfa5a3-4e28-458f-8edd-9962e008873b,"In many cultures important decision in their lifetime are made based on consultations with the family or the elders in the society because of the wealth of experience that they possess. Communications with family members prove useful, both for gaining a complete perspective on any issue and for having the support of relatives for important life choices – marriage, work, or education, for example.",Positive,Career and education choices,Major life changes and milestones,Marriage and relationships,,,,,,
92149261-c131-435c-a11a-180c93e93758,"In many cultures, certain topics or life decisions are considered too significant to be made without the input of family members or community elders. These decisions typically have far-reaching implications, not just for the individual, but also for the wider family, community, or even the cultural or spiritual well-being of the group.",Neutral,Other,,,,,,,,
d3cf3622-6b70-4872-8741-adc4e7ced232,"In many cultures, marriage is a significant decision that involves not just the couple but their families as well. Elders can offer guidance and advice based on their experiences and cultural traditions.",Neutral,Marriage and relationships,Traditions and rites of passage,,,,,,,
7037ddb0-3898-403e-b790-30e3bc77bcb2,"In our community, it's essential to discuss with family or elders before making decisions on: marriage, career choices, major financial investments, health issues, education, and relocation. Their guidance and blessings are valued and respected, ensuring a collective and informed decision-making process.
",Positive,Career and education choices,Financial decisions and investments,Health and medical treatment,Marriage and relationships,Relocation and moving decisions,,,,
dec1949d-a558-48c1-beab-671996abde45,In our culture (British) we are probably not as close to our families and elders as some other cultures. I think financial decisions that impact the family or inheritance should be discussed. I would often choose to get advice from professionals rather than family.,Neutral,Financial decisions and investments,Property and inheritance distribution,,,,,,,
2ad0ad77-3ec5-4e08-9d6f-d2ed80e72dc3,Issues or decisions that directly affect them.,Neutral,Other,,,,,,,,
cf5e5712-b171-4b35-9985-5656bfbc7b8b,"Issues that may affect other people, important long-term life decisions.",Neutral,Major life changes and milestones,,,,,,,,
523726d1-1ed7-4eb8-97aa-c03b96674a58,Issues that may affect the respect of members of a family or community.,Neutral,Interpersonal relationships and family dynamics,,,,,,,,
3d5ddcc6-3779-4556-964f-1fc88dd05882,Issues that these family members or elders have already gone through. They can provide their experience and perspective to make the best decision.,Neutral,Other,,,,,,,,
1d9e3514-36cd-4155-80a3-2b1135304070,"Job choice, marriage and other family events",Neutral,Career and education choices,Major life changes and milestones,Marriage and relationships,,,,,,
5b05ef90-82ca-4d13-8b21-a933ab96d506,"Life decisions such as someone's lifestyle, someone's finances, someone's life partner, someone's career path, moving abroad and topics such as Customary weddings, circumcision and dressing. ",Neutral,Career and education choices,Financial decisions and investments,Marriage and relationships,Religious and cultural practices,Relocation and moving decisions,Traditions and rites of passage,,,
3c078075-db8c-4d93-9e30-4188022736d3,"Life-changing decisions (where to live permanently, where to work, etc.) or decisions that may affect the community (where to build a shed/garage etc).",Neutral,Major life changes and milestones,Relocation and moving decisions,,,,,,,
ff2ec819-3a49-4ac5-83d4-eb189090f418,"Like when marrying, or investing into something big and serious matter. You can politely ask for their opinions and suggestions. ",Neutral,Financial decisions and investments,Major life changes and milestones,Marriage and relationships,,,,,,
6f76a7ec-e8d2-42ee-9792-5f81d25b93fd,Major life events like investment or if one is confused about choosing a career.,Positive,Career and education choices,Financial decisions and investments,,,,,,,
8f4e0e4c-fefa-4000-93c9-f2affaac405c,"Making a will, having a child, getting married, moving far away, and taking on large debts are things that should be discussed with family members, but cause any negative repercussions could cause these people to have to bear the burden of your choices.",Neutral,Career and education choices,End-of-life planning and wills,Family planning and having children,Financial decisions and investments,Marriage and relationships,Property and inheritance distribution,Relocation and moving decisions,,
ed181e9b-e704-4347-9e74-0b0026af3c24,"Marriage and Relationships – Seeking advice on compatibility, family expectations, and long-term commitment.
Career Choices and Major Job Changes – Elders provide insight on stable career paths and long-term success.
Financial Decisions – Large investments, buying property, or business ventures often require family consultation.",Neutral,Career and education choices,Financial decisions and investments,Marriage and relationships,,,,,,
7d57de5b-ba06-4ad2-b9fa-db827dfdf4a5,Marriage topic and education topic i feel most preferred ,Positive,Career and education choices,Marriage and relationships,,,,,,,
d3dae3b1-b9e9-4b4b-bf04-0df16db76659,"Marriage, big decisions like job change etc",Neutral,Career and education choices,Major life changes and milestones,Marriage and relationships,,,,,,
6fdc603b-b860-4d0f-8633-dfcdbbbcb01f,Matters such as starting a new business endeavor and maybe marriage.,Neutral,Marriage and relationships,Starting a business or entrepreneurship,,,,,,,
479d83c1-faff-4e8f-a358-adb2d28f7716,Matters that affect the whole family and private matters as well,Neutral,Major life changes and milestones,,,,,,,,
775d0e02-379a-4b7c-a533-eb440056f4cf,Maybe emigrating but I believe human beings should have autonomy over their lives and choices.,Neutral,Other,Relocation and moving decisions,,,,,,,
2c0049e9-6d6b-4250-8de7-f08b05f2282d,"Most significant life-changing decisions like your higher education, marriage, relocation to a different country ",Positive,Career and education choices,Major life changes and milestones,Marriage and relationships,Relocation and moving decisions,,,,,
0a831e4c-9a90-4d01-b99a-e0fdb6e0ace4,"Moving to another country, quitting your job, getting married or divorced, and other personal decisions should be discussed with close family members. Nothing needs to be discussed with ""community elders"" in my culture.",Neutral,Divorce and separation,Marriage and relationships,Relocation and moving decisions,,,,,,
7c16bfe7-9232-4a3d-8076-4eedc313af7a,"Personal choices like marriage, career, or health decisions are private, but in my community, major topics of discussion often revolve around matters like inter caste or inter faith marriage, conversions, or accepting a different religion.",Neutral,Marriage and relationships,Religious and cultural practices,,,,,,,
34a98cbd-666a-4e73-a742-58ef31406cf2,Personal dcisions such as dropping out of school to start a business or getting married. ,Negative,Career and education choices,Marriage and relationships,Starting a business or entrepreneurship,,,,,,
d553b775-0001-419a-a44a-1d60d374a99c,"Regarding family matters everything should be discussed among parents, some family decisions can also be discussed with kids, such as vacations, celebrations, and family rules. Regarding community elders (I don't really know who are these people), they should discuss decisions about community matters, idk, like maybe the community budget. I mean, community elders?.. ",Neutral,Other,,,,,,,,
2b2c7cac-0a3c-4147-8a8d-a00a23fe5205,"The decisions related to higher education, career, future plans, marriage plans, and anything that you need advice on.",Neutral,Career and education choices,Major life changes and milestones,Marriage and relationships,,,,,,
82cfe3cc-f8ff-4570-b536-4d68f8713c61,"The economic issue is the main reason I always discuss with my family members, that is, how much money will something important that I am going to do cost?",Neutral,Financial decisions and investments,,,,,,,,
5a3577e0-b328-49a7-abae-b8740351ef8c,"The influence a decision can have on a community, or how it can affect the community",Neutral,Community development and social service,,,,,,,,
46c87dbf-9eb1-4a87-84ac-33d6a93723a7,"Things they have already been through. For example, buying a house, raising a child, healing an illness, etc.",Neutral,Buying or selling property,Health and medical treatment,Raising and educating children,,,,,,
2ca16ff6-94a9-4ab5-a8c0-13ffe0ec3b77,Topics are various but I will tell you main topics which are establishing business and marriage and any criminal matter,Neutral,Legal issues and rights,Marriage and relationships,Starting a business or entrepreneurship,,,,,,
793467dc-2900-439f-acc4-d36c1c466582,"Topics involving one's conduct when it comes to marriage issues, or how a person behaves in the society. ",Neutral,Interpersonal relationships and family dynamics,Marriage and relationships,,,,,,,
8a16602a-8ef8-4430-8712-0c49e10f3d20,"Topics like career, relationships, legal issues, health or morality concerns.",Neutral,Career and education choices,Health and medical treatment,Marriage and relationships,Moral and ethical decisions,,,,,
54177ede-078f-4e16-bb80-66d0b4a7dc73,"Topics related to shared views and values, such as family budgets or shared housing",Neutral,Financial decisions and investments,Interpersonal relationships and family dynamics,,,,,,,
62482895-b956-40a0-9546-4ce14191e2ef,"Topics such as important decisions in any person's life, such as studying, marriage, traveling, and other important things.",Neutral,Career and education choices,Major life changes and milestones,Marriage and relationships,,,,,,
301ca688-3655-48f5-a8ab-a7b00e1a4e43,Topics such as marriage should be discussed with family members,Neutral,Marriage and relationships,,,,,,,,
cbc926c8-4bfb-4906-b98e-9b58deede710,"Topics such as marriage, inheritance should always be discussed with family members.",Neutral,Marriage and relationships,Property and inheritance distribution,,,,,,,
c8014919-91ac-4800-8cef-33aad7a83180,Topics that should always be discussed with family members is anything that changes that may involve them,Neutral,Other,,,,,,,,
68cfa5b9-a0cf-4831-88e4-c501d83936a9,"Trips or decisions that can be a turning point for that person, such as moving, spending large amounts of money, starting a business, doing something that can be directly beneficial or harmful to you.",Neutral,Financial decisions and investments,Relocation and moving decisions,Significant lifestyle changes,Starting a business or entrepreneurship,,,,,
10f63a47-3510-47a5-9594-2eeed8af8d59,"Vital issues such as work, health or career. Important decisions that change the life of any person.",Neutral,Career and education choices,Health and medical treatment,Major life changes and milestones,,,,,,
9dfa4cb2-d13f-48a6-8ef6-8062dc4a5bc5,Whatever topics or life decisions that affects them and not just myself.,Neutral,Other,,,,,,,,
895b7fe8-d630-43f1-ac66-db7df8c3f1b0,"When making important decisions, such as moving, changing jobs, etc.",Neutral,Career and education choices,Relocation and moving decisions,,,,,,,
ce26fec7-8a53-4eec-8054-628fbc7ff998,"career paths, work related, marriage",Neutral,Career and education choices,Marriage and relationships,,,,,,,
167bd59e-1863-4c3f-a40b-46abff3088e2,"career, health and parenting.",Neutral,Career and education choices,Health and medical treatment,Raising and educating children,,,,,,
a935d6de-f651-4be8-97e5-6b297780f56c,decisions that are going to affect the family in general,Neutral,Other,,,,,,,,
c4430aa6-95f9-4f16-8a36-dc39e0935e66,decisions that may result in drastic changes in personal or work life,Neutral,Major life changes and milestones,,,,,,,,
14481095-0cc5-4635-88b5-13632713879b,"if it related to financial topics, I have to discuss with my family because either they know certain procedure to do or they will alarm me if it is a scam",Neutral,Financial decisions and investments,,,,,,,,
d29a289f-e71e-4579-b1b5-4771e489b6f6,"marriage and relationship is viewed as a union of two families not just two individuals. elders advice is crucial because of their experience and understanding of family dynamics as well as their belief in maintaining harmony within the family, what to discuss e.g. choosing a spouse or life partner , decision on when to marry especially on the case of different religious  or cultural backgrounds ",Neutral,Marriage and relationships,Religious and cultural practices,,,,,,,
7b6dd76f-ed90-4806-a221-bc73e08a4ef6,"marriage, career changes, financial matters, health issues.

",Neutral,Career and education choices,Financial decisions and investments,Health and medical treatment,Marriage and relationships,,,,,
3b8a6cc2-59dc-4e12-9409-6513abbc67ae,"no personal choice should always be discussed with anyone who is not a stakeholder in such matters. in many matters a choice we make affects our family, i think in some of such cases a discussion should be had with the spouse.",Neutral,Other,,,,,,,,
38543d12-2da6-476e-9a50-39249795c59e,"situations that directly affect the family - its safety, well-being, health, relationships.",Neutral,Health and medical treatment,Interpersonal relationships and family dynamics,,,,,,,
025afd6f-2cac-418c-9736-46886cc0ebd9,topic related to building families or moving,Neutral,Marriage and relationships,Relocation and moving decisions,,,,,,,
5d2b4ffb-3a8e-4b0d-afad-9641bb4cf4d6,"topics like marriage, jobs, or any other financial decisions should be discussed. ",Neutral,Career and education choices,Financial decisions and investments,Marriage and relationships,,,,,,
781c0e80-0ec7-482e-a5af-2860822a26eb,"topics on education, culture, important family decisions",Neutral,Career and education choices,Major life changes and milestones,Religious and cultural practices,,,,,,
a57dd926-d458-4eb1-bf63-8b645aa98c5d,"1. Education.

2. Reglious matters.

3. Financial questions.

4. End of life arrangements.",Neutral,Career and education choices,End-of-life planning and wills,Financial decisions and investments,Religious and cultural practices,,,,,
86b08a09-1f59-4123-ab61-637dd37d4e5c,"Advice can be taken for all the topics but, the decision should always be one's own.",Neutral,Other,,,,,,,,
0c2b5eeb-62cf-4490-95a0-2d06df774806,"All life decisions such as career, marriage ",Positive,Career and education choices,Marriage and relationships,,,,,,,
a30f3b5c-3424-4232-9d38-895edcd23a18,Almost every important decision you are not entirely sure about. Decisions that could change the course of your life.,Neutral,Major life changes and milestones,,,,,,,,
1338b4dd-3494-403b-ab92-f9884f8c02d9,"Any big life uttering decisions, like deciding where to go to get your higher educations or marriage. ",Neutral,Career and education choices,Marriage and relationships,,,,,,,
7f5084cf-734d-40b0-b471-aa9e3a8919ae,"Any decision bordering on morals and ethics. Family feuds, religion matters.",Neutral,Conflict resolution and family disputes,Cultural and ethical values,Religious and cultural practices,,,,,,
e17620a5-1fe8-43d6-a605-c0ea117f87c9,"Anything that may affect the family. That is, leaving home, buying a household appliance or adopting an animal.",Neutral,Other,,,,,,,,
c423b992-a2a2-4166-8e52-49408ae9c45c,Before making a choice the family members should also be included in the decision making.,Neutral,Other,,,,,,,,
e99df2dc-7aa5-4171-85cf-9f240a244be9,"Big change of life events, like buying a house, having a baby, moving countries ",Positive,Major life changes and milestones,Relocation and moving decisions,,,,,,,
1d50f526-ec50-4d2a-b014-c8781b207d04,"Career growth, relocation marriage, and celebrating festivals. ",Neutral,Career and education choices,Marriage and relationships,Relocation and moving decisions,Social events and celebrations,,,,,
2d1c4d71-a62d-440c-8688-c201d441d007,"Decisions related to religious practices, rites of passage, or spiritual beliefs should be discussed with elders to ensure that they are in line with family traditions and cultural values.",Neutral,Religious and cultural practices,Traditions and rites of passage,,,,,,,
766157ec-ecbd-458f-9d92-8277c66495e5,"Decisions that affect everyone's future, environmentally, economically and socially.",Neutral,Other,,,,,,,,
e4ccfec9-e137-43dd-a078-1bf84c9f27fc,Decisions that affect people's lives. Situations that involve feelings.,Neutral,Major life changes and milestones,,,,,,,,
4c964ffd-34d1-4e08-b3c8-e72bfe0c731b,Decisions that affect said family members ,Neutral,Other,,,,,,,,
74374436-2334-4626-b841-7cf7c7265510,Decisions that affect the family and/or community,Neutral,Other,,,,,,,,
72ccb024-d3ee-46ba-9a0f-c23240e7c1a9,Decisions that also affect other's lives,Neutral,Other,,,,,,,,
a3915d1e-9be7-4aad-b207-4f42f226f803,"Decisions that can directly affect the family as a whole. Otherwise, you should make your own decision.",Neutral,Other,,,,,,,,
5c76af16-57cc-4d3e-811c-467a32b106b5,"Decisions that directly affect the community or family, something that could tarnish their reputation",Negative,Major life changes and milestones,Other,,,,,,,
18f0854f-febd-4a17-8c36-ae5f905f1e35,"Each ansd every big step. 

Education, marriage, even shopping, house buying or car buying even though businesses ",Neutral,Buying or selling property,Career and education choices,Marriage and relationships,Relocation and moving decisions,Starting a business or entrepreneurship,,,,
ae97c111-612b-428f-b852-b39dab639a9a,"Education, jobs, financial decisions, shopping or purchasing a fixed asset, and choosing partners",Neutral,Buying or selling property,Career and education choices,Financial decisions and investments,Marriage and relationships,,,,,
cab09a63-8db1-4259-bb36-b21ce7c35332,Family and social decisions as a family start,Positive,Interpersonal relationships and family dynamics,Marriage and relationships,,,,,,,
8a3e1ee1-700d-49ea-b1a9-a37b490900e3,"Financial issues, important family decisions, caring for the elderly, traditions and celebrations.",Neutral,Elder care and family responsibilities,Financial decisions and investments,Traditions and rites of passage,,,,,,
c1dbb11d-64ed-45b0-a961-f2808cb15bd6,Financial topics how to manage the financial family,Neutral,Financial decisions and investments,,,,,,,,
900c27d7-d7ac-412d-a221-e0728fab3539,"For me Emotional Security: When parents are involved, children often feel more secure and confident in their decisions. This emotional backing can reduce anxiety and promote healthier decision-making.",Positive,Other,,,,,,,,
bdc84f3a-4519-4594-96c8-52de1436fcb6,"Huge decision like spending a lot of money on smth. Changing the job or becoming self-employed, decisions about own kinds",Neutral,Career and education choices,Financial decisions and investments,,,,,,,
2492b026-5751-485a-8763-fbae32d41a2e,"I believe you are free to do what you want actually but if you must talk to elders, i guess best time would be before getting married, moving abroad, and big life decisions like that",Neutral,Major life changes and milestones,Marriage and relationships,Relocation and moving decisions,,,,,,
87c5240f-dd05-4d29-b915-c2aa0da817d5,"I don't think that there's any topic that must be discussed with someone before making your own choice, unless your choice will directly and negatively impact that person. I do not need my parents permission to do anything, no my husband's, but I should discuss something with my husband if it will change his life, such as moving for a job. At the end of the day, the final decision is mine. ",Neutral,Other,,,,,,,,
a45b6887-edaa-4386-9d0d-f13b80604a82,I think everyone cam form their own opinions regardless of the family members or elders. It's only necessary to discuss if it directly affects another person.,Neutral,Uninformative answer,,,,,,,,
070199a4-5e61-4cf9-b509-bccc5c7204de,"I think it really depends on the relationship you have with your family/community. Family wise, maybe buying an house or starting a family. The only thing I can think for the community elders is anything that involves the community, things like renovating your house/street or something like that",Neutral,Buying or selling property,Community development and social service,Family planning and having children,,,,,,
4b449fab-51ef-45fc-a3c2-400db8fb03aa,"IF married, the decision to get pregnant or large financial purchases. Otherwise there are no life decisions that ""should always be discussed"". If a person wants advice in order to make their own decision they should see other's opinions only.",Neutral,Family planning and having children,Financial decisions and investments,Marriage and relationships,,,,,,
a2457aa0-43b8-4af7-acd1-da27f63f1295,If these decisions are related to family members and may affect their interests.,Neutral,Other,,,,,,,,
dc81e041-f717-4817-97d9-b79f4440a892,"Important decisions in life, for example about marriage and jobs",Neutral,Career and education choices,Marriage and relationships,,,,,,,
b29d92d4-b605-4832-9a75-0fc3825534b8,"Important life decisions like marriage, coming out, career etc",Positive,Career and education choices,Major life changes and milestones,Marriage and relationships,,,,,,
29273b20-34b7-436c-b736-edab320417f7,"Investment, career, Relationship advise",Neutral,Career and education choices,Financial decisions and investments,Marriage and relationships,,,,,,
6e1b4ddc-ec85-4b46-ad69-4b342463c13c,It concerns everyone or is a more important thing in life.,Neutral,Other,,,,,,,,
bd7390f1-a60b-4830-9c0e-71a328ddfb37,It is said by the elders that every decision should be discussed in the family and took the advise of the seniors of your family first and solutions is not come then consult with the religious gurus or leaders for a best possible solutions. ,Neutral,Other,Religious and cultural practices,,,,,,,
4f6fd4ae-144c-477e-b568-6688cdf62419,"Life advice, careers and life experiences.",Positive,Career and education choices,Other,,,,,,,
d2b4e2f5-f060-4ec7-af96-20598df2a07d,Major life changes such as weddings or study ,Neutral,Major life changes and milestones,,,,,,,,
4be2a465-df19-49f9-bfe0-4c0d48bf6ed8,"Marriage and divorce, children, new job, new home, big expenses. You can consult them, but the decision is yours. ",Neutral,Divorce and separation,Major life changes and milestones,Marriage and relationships,,,,,,
9e9f70f2-b8ff-443f-9e00-40f459f75ab2,"Marriage, certain intimate relationships, stopping or continuing studies, certain career choices, organ donation, having children or not, following medical treatment.",Neutral,Career and education choices,Family planning and having children,Health and medical treatment,Marriage and relationships,,,,,
e8269218-b7fa-400f-a54a-1dcf731c59ab,"Marriage, divorce, job changes, living arrangements, having children",Neutral,Career and education choices,Divorce and separation,Family planning and having children,Marriage and relationships,Relocation and moving decisions,,,,
5aba9749-67c3-4d72-9071-4f1c6e5a8250,"Marriage, finances or career but the final decision isnt up to them",Negative,Career and education choices,Financial decisions and investments,Marriage and relationships,,,,,,
50fa192e-d90d-4776-b70d-3a8fa472b200,"Marriage, finances, world events, business and education.",Neutral,Career and education choices,Financial decisions and investments,Marriage and relationships,,,,,,
7ac930db-7fbf-4e71-abea-d3b298ac26e0,"Marriage, going to another place to live, choosing a job career ",Negative,Career and education choices,Marriage and relationships,Relocation and moving decisions,,,,,,
d108b686-d5ce-4c10-a478-cdc5676ca08d,"Marriage, health, finance, education or higher studies ",Neutral,Career and education choices,Financial decisions and investments,Marriage and relationships,,,,,,
3d777fc0-4899-439d-82eb-d91fd1c705d5,"Marriage, moving out of home, career choices",Neutral,Career and education choices,Marriage and relationships,Relocation and moving decisions,,,,,,
089b891d-93da-468d-a7e3-dfcdc24084a4,"Matters family and religion is some communities.

Although, culture and religion are intertwined and are dying out",Neutral,Cultural and ethical values,Religious and cultural practices,,,,,,,
c83cd3f7-2ec2-48f0-ab4b-8f6fbb3ab67a,"Personal , sociaal, lively and even profressional problems can be discussed with family before making a choice as they give the correct advice and decide thinking our benefits only",Positive,Career and education choices,Major life changes and milestones,Marriage and relationships,Other,,,,,
100a8068-1dcc-4cdd-9e66-63890e825ff0,"Personal topics such as work, relationships, health issues where you need advice. Not many topics need to always be discussed however.",Neutral,Career and education choices,Health and medical treatment,Marriage and relationships,Uninformative answer,,,,,
a6907ea9-f39e-47ee-9c61-1c15c99765a9,"Relationships, career and studies, any big decisions in life",Neutral,Career and education choices,Major life changes and milestones,Marriage and relationships,,,,,,
dc7a666b-65e1-4222-8943-df014078513f,"Relationships,marriage,education",Neutral,Career and education choices,Marriage and relationships,,,,,,,
642452e0-a92d-44ba-8a9a-b8c7bdb1f65c,"Religious events, community needs like public facilities marriage, and death. ",Neutral,Community development and social service,Marriage and relationships,Religious and cultural practices,,,,,,
10750e6a-3452-4941-bfac-28a060c808a9,Serious life issues such as marriage,Neutral,Marriage and relationships,,,,,,,,
737bb7d8-7bdb-426e-9bd1-c3ee8cd95765,The decisions that affect the entire family,Neutral,Other,,,,,,,,
1125010d-f7c4-4ad6-ba28-99418514217d,The topic like major investments which involve the ancestor's properties and common funds of family. The decisions of how to enhance and inculcate spirituality and religious beliefs especially in new generations coming so that they could get familiar and stay in touch with the basic principles and beliefs of community. The life changing decisions that could affect the family and community involved.,Neutral,Financial decisions and investments,Major life changes and milestones,Property and inheritance distribution,Religious and cultural practices,,,,,
f1f1d8f9-8530-47c2-b6c1-08befd6d7592,"The topics to do with marriage, education, adverse heath conditions,  religion,  political development,  career  choice and many other.",Neutral,Career and education choices,Financial decisions and investments,Health and medical treatment,Marriage and relationships,Religious and cultural practices,,,,
d9aa93fd-8deb-4238-81ad-35a1072da988,"These includes Marriage decision, New business decision, Career selection, financials, Family matters, major health decisions. ",Neutral,Career and education choices,Financial decisions and investments,Health and medical treatment,Marriage and relationships,Starting a business or entrepreneurship,,,,
dd51b8ad-99ff-49ad-aac5-6138dafd32da,Things that affect other people should be discussed before making a choice.,Neutral,Other,,,,,,,,
301886c0-c594-4b87-8f3d-3acd7bbd9718,"Things that will reflect on them in some way, for example when you get married or live with someone, if there is a problem, your family will probably be the ones who will support you, so it is important to know their opinion too before making a decision.",Neutral,Marriage and relationships,Other,,,,,,,
dfaaaf37-c776-419d-883c-68d34fa2be4c,Those in which family members or community elders have experience and convincing knowledge,Neutral,Other,,,,,,,,
0f3d30ad-e412-40ce-b77a-46c378ac7f5e,"Too various. Such as economic, illness and family plan.",Neutral,Other,,,,,,,,
9c792ed8-6a13-440a-8113-aea8da249ff2,Topics like marriage should be discussed with family members ,Neutral,Marriage and relationships,,,,,,,,
4318497c-f692-4a85-b7be-58a13bc6e26c,Topics that directly affects them are to be discussed with the family.,Neutral,Other,,,,,,,,
58429ba7-7d86-4ab9-8f0c-5e63ed1b9f1d,Topics that have a direct impact on them.,Neutral,Other,,,,,,,,
05931df5-fe9a-4620-aae6-8f20dffae2e4,Usually not much should be discussed with other people. But marriage and a carrier should not be taken so lightly. You need some input from the outsiders.,Neutral,Career and education choices,Marriage and relationships,,,,,,,
b2200b0e-2c06-4e5e-8d2f-0624e9fe97a0,"When the decision is of vital interest to family members or community elders. For example, whether to have children",Neutral,Family planning and having children,,,,,,,,
33c0f9cd-fee0-429b-9e93-a512ac66949c,While taking a big decision such as leaving the job or taking decisions which could drastically affect the way we live ,Neutral,Career and education choices,Major life changes and milestones,,,,,,,
4a4d00f9-5429-4b71-87de-6a7e6983aff2,any important life decisions all should be discussed,Neutral,Major life changes and milestones,,,,,,,,
0a37658a-2d20-4c3d-b9c3-d398911686a3,"anything that is a big choice in your life, that will affect your future in a big way.  ",Neutral,Major life changes and milestones,,,,,,,,
5f7f5857-dde9-44c6-91fb-c41f434d0f77,decisions that affect the entire community directly,Neutral,Community development and social service,,,,,,,,
9c1b9bfb-2251-42b1-9d02-228364f974dd,"decisions that in some way affect not only you, but also the people with whom you discuss them",Neutral,Other,,,,,,,,
99ce1f30-d3b0-4293-8a5c-e8f0dc59bd0f,"education, work, love, marriage, finance",Positive,Career and education choices,Financial decisions and investments,Marriage and relationships,,,,,,
552b9831-1699-46f9-9950-d6ea7e3d2ae2,issues that will affect them,Negative,Other,,,,,,,,
9a655a21-73f7-4945-b978-031ad42c1410,life choices. this isnt something specific but i guess if you are planning on making a decision that is rather hard to do you should discuss it with somebody,Neutral,Major life changes and milestones,Other,,,,,,,
84300f45-2323-428a-b1d5-3f8bb1399f36,"marriage,divorce,health,education,career choice",Neutral,Career and education choices,Divorce and separation,Health and medical treatment,Marriage and relationships,,,,,
c680b49f-f95d-4bb3-84ea-a93b250aafda,"on values , integrity and decisions on family",Positive,Cultural and ethical values,Interpersonal relationships and family dynamics,,,,,,,
9c45aaeb-35a4-4500-8595-bcdf18420580,"those decisions that affect the community or family members, otherwise it is fully the responsibility of the individual.",Neutral,Other,,,,,,,,
c572cafc-6dc3-4531-8f71-64763d642dcd,what to do in your future ,Neutral,Other,,,,,,,,
8a880eb5-2a00-4e2f-9c0a-f41cd5cbccc7,1. Career choice/change 2. Marriage 3. Big financial decisions 4. Mental health related issues,Neutral,Career and education choices,Financial decisions and investments,Marriage and relationships,Sensitive health issues,,,,,
f50b84a7-dc52-444b-8c6d-c725d773656e,About life changing decisions. ,Neutral,Major life changes and milestones,,,,,,,,
256a32fa-fba6-44ab-9041-ed52b9db8770,All choices but it should be advice and they should not force their thoughts on to you,Negative,Other,,,,,,,,
18a86830-b6f5-426f-8b2c-beb86fd7a23b,"All decisions are binding for the common future, but it also depends on the degree of complicity and the strength of the links that we have with those around us.",Neutral,Major life changes and milestones,Other,,,,,,,
6ca4b2be-16bd-44c9-b01b-aab9f4ece540,All family matters should always be discussed with family members only and not anybody else. Outsiders should not be involved as they will not be able to understand the sensitivity of the problems of the topics or life decisions,Neutral,Other,,,,,,,,
4aa6cc38-b1e8-44bd-89fd-33654e3bf59e,Any decision that involves a change in lifestyle.,Neutral,Significant lifestyle changes,,,,,,,,
b5a4ea3f-d00e-469d-977b-3619dce33441,Anything related to family planning and building your home. Family finances ,Positive,Family planning and having children,Financial decisions and investments,,,,,,,
6a951875-a4a1-4ef1-9ae7-2616f827eb87,Anything that affects the family,Neutral,Other,,,,,,,,
2d500f70-3f6d-4395-8ecc-d29fcf742343,"Before marriage, or a huge life decisions such as moving away or starting a new business",Neutral,Marriage and relationships,Relocation and moving decisions,Starting a business or entrepreneurship,,,,,,
282f3a8e-79a8-4821-bd81-19cb79f0acf6,Benchmarking future actions when they have experience in the subject,Neutral,Other,,,,,,,,
b45e08c8-5326-4ff4-9615-a6ee84d1ad3e,"Big financial decisions like buying a house, marriage, health problems",Neutral,Financial decisions and investments,Health and medical treatment,Marriage and relationships,,,,,,
ec017bcb-ff30-4107-a96a-5bbc9f0ad2ef,"Big life events such as financial decisions, relationship/marriage decisions, etc.",Positive,Financial decisions and investments,Major life changes and milestones,Marriage and relationships,,,,,,
f1a98716-338b-4bdb-a90d-35d993470828,"Buying a house, may be some big financial decisions, asking advice in choosing education or career  ",Neutral,Buying or selling property,Career and education choices,Financial decisions and investments,,,,,,
478d348b-f7fb-40c0-b69a-70cb7c1803cb,"Buying a house, migration, getting a divorce etc",Neutral,Buying or selling property,Divorce and separation,Relocation and moving decisions,,,,,,
913b42e5-2929-4552-b926-6fedbfc521a5,"Career choices, healthy living, cultural continuity ",Positive,Career and education choices,Health and medical treatment,Religious and cultural practices,,,,,,
02de2774-6232-4789-8150-3fdd7f6c2e2e,"Career choices, selecting life partner, big financial decisions and spiritual decisions. ",Positive,Career and education choices,Financial decisions and investments,Marriage and relationships,Religious and cultural practices,,,,,
9bd9df5e-1e3d-48ce-89d6-eba0f0290d5c,"Career path, choosing a life partner, big financial decisions",Neutral,Career and education choices,Financial decisions and investments,Marriage and relationships,,,,,,
3cc32863-94ce-4435-8e6d-eed9e0cd3e60,"Career, financial, personal, health",Neutral,Career and education choices,Financial decisions and investments,Health and medical treatment,,,,,,
24f9a98d-7ccd-4280-b114-73af6cc2dc34,Construction of new house and talks for marriage and programs which are held in home and outside whenever any decision related to temple should always be discussed with family member or elders of the community,Neutral,Community development and social service,Marriage and relationships,Religious and cultural practices,,,,,,
