Question ID,Question Text,Response Text,Divergence Score,Min Segment,Min Agreement,Max Segment,Max Agreement
011f550f-119c-49da-8ff7-c78ac03ba1c8,When should an AI defer to human wisdom or community leaders rather than providing its own answers?,It should barely differ the human wisdom an ai,0.3082,O1: Portuguese (Brazil),0.2500,O7: Pakistan,0.8800
488fe534-c05c-47e1-a979-a38d1a20a2c4,"In your culture, what makes a conversation feel respectful and appropriate? Describe specific ways of speaking or interacting that show respect.",When the person pays attention and shows that with their body language. For example they look at you and nod when they agree with you. They will comment and react to anything you say in order to show that they paid attention and are now ready to have a proper conversation about it.,0.3082,Central Asia,0.2500,O7: Philippines,0.8800
488fe534-c05c-47e1-a979-a38d1a20a2c4,"In your culture, what makes a conversation feel respectful and appropriate? Describe specific ways of speaking or interacting that show respect.","You do not call an older person with a name, you do not walk and talk, you do not raise your voice, you are expected not to backchat, when you are chatting you must consider the feelings of the next person",0.3082,Central Asia,0.2500,O7: Philippines,0.8800
488fe534-c05c-47e1-a979-a38d1a20a2c4,"In your culture, what makes a conversation feel respectful and appropriate? Describe specific ways of speaking or interacting that show respect.","In my culture, a respectful conversation tends to focus on balance being considerate of the other person’s thoughts, time, and feelings.",0.3082,Central Asia,0.2500,O7: Philippines,0.8800
dd763195-3c65-4140-86a7-6710f1f0d692,What topics or life decisions should always be discussed with family members or community elders before making a choice?,Depends on the situation.,0.3076,Eastern Europe,0.2800,O7: Pakistan,0.9300
0fa377dc-add4-4478-b962-afe20aa744f5,"If you could have your AI  think, behave / respond  like any person in the world, who would it be and why?","I don't need her to think, act/react like a human",0.3050,O1: Arabic,0.1900,O7: Philippines,0.8000
488fe534-c05c-47e1-a979-a38d1a20a2c4,"In your culture, what makes a conversation feel respectful and appropriate? Describe specific ways of speaking or interacting that show respect.","In my culture it's meeded to respect general rules. It's respectful to be welcomimg, don't pry into personal matters if the other person doesn't talk about it themselves.",0.3050,Central Asia,0.2000,O7: Philippines,0.8100
488fe534-c05c-47e1-a979-a38d1a20a2c4,"In your culture, what makes a conversation feel respectful and appropriate? Describe specific ways of speaking or interacting that show respect.","I guess it’s pretty universal, just be polite, do not offend people deliberately, do not assume the worst by default.",0.3050,Central Asia,0.2000,O7: Philippines,0.8100
0fa377dc-add4-4478-b962-afe20aa744f5,"If you could have your AI  think, behave / respond  like any person in the world, who would it be and why?","AI should think, behave and respond like an influential and knowledgeable person in the world, who has the wisdom to provide better solution to every problem.",0.3050,O7: Canada,0.1900,Oceania,0.8000
488fe534-c05c-47e1-a979-a38d1a20a2c4,"In your culture, what makes a conversation feel respectful and appropriate? Describe specific ways of speaking or interacting that show respect.",Respect goes both ways in my culture. Every person in the conversation respects the other person's opinions.,0.3050,Central Asia,0.2000,O7: Philippines,0.8100
0fa377dc-add4-4478-b962-afe20aa744f5,"If you could have your AI  think, behave / respond  like any person in the world, who would it be and why?",I thik it would be Dr. APJ Abdul kalam or Ratan Tata sir as they are my mentors so I would be great to take advice from person or AI That behaves   or respond like my mentor. ,0.3050,O7: Canada,0.1900,Oceania,0.8000
488fe534-c05c-47e1-a979-a38d1a20a2c4,"In your culture, what makes a conversation feel respectful and appropriate? Describe specific ways of speaking or interacting that show respect.",Conversations without digging into someone's personal matters is an example of giving respect to the listener,0.3050,Central Asia,0.2000,O7: Philippines,0.8100
011f550f-119c-49da-8ff7-c78ac03ba1c8,When should an AI defer to human wisdom or community leaders rather than providing its own answers?,When asked for creative answers,0.3050,O6: Judaism,0.2000,O7: Pakistan,0.8100
488fe534-c05c-47e1-a979-a38d1a20a2c4,"In your culture, what makes a conversation feel respectful and appropriate? Describe specific ways of speaking or interacting that show respect.","There is not a universal way of speaking or interacting in the United States that everyone would agree is respectful. I think a good thing to keep in mind though is that while the golden rule says “treat people the way you want to be treated”, nowadays it’s more like “treat people the way they want to be treated”.
",0.3050,Central Asia,0.2000,O7: Philippines,0.8100
0fa377dc-add4-4478-b962-afe20aa744f5,"If you could have your AI  think, behave / respond  like any person in the world, who would it be and why?","No one, i prefer AI to have collective wisdom",0.3050,O7: Canada,0.1900,Oceania,0.8000
7c99e894-35e0-4309-99dc-946107d70555,Describe how people in your community typically approach solving complex problems. What steps or considerations are most important?,They try to gather expert opinions from different domains and have several rounds of discussion with the public.,0.3050,O7: Philippines,0.2000,O7: Pakistan,0.8100
4f0b5877-c935-4fde-b537-de2e0f2c5eaf,"Think about your goals:
Are you using AI mainly for learning, productivity, creativity, or something else? How well is it working?","I use AI in all areas mentioned above,its practical and more interactive compared to search engines",0.3050,O7: Bangladesh,0.1900,O7: Pakistan,0.8000
488fe534-c05c-47e1-a979-a38d1a20a2c4,"In your culture, what makes a conversation feel respectful and appropriate? Describe specific ways of speaking or interacting that show respect.",if it being asked a religious questions it should response with some respect like if the holy prophet we are speaking about then it should show some respect ,0.3050,Central Asia,0.2000,O7: Philippines,0.8100
7c99e894-35e0-4309-99dc-946107d70555,Describe how people in your community typically approach solving complex problems. What steps or considerations are most important?,The important thing is that all people in a community have the opportunity to express their opinion and how the problems affect their reality as people.,0.3050,O7: Philippines,0.2000,O7: Pakistan,0.8100
488fe534-c05c-47e1-a979-a38d1a20a2c4,"In your culture, what makes a conversation feel respectful and appropriate? Describe specific ways of speaking or interacting that show respect.","Respect other's opinion, share your point of view. Never judge without knowing the things. Never discriminate.",0.3050,Central Asia,0.2000,O7: Philippines,0.8100
488fe534-c05c-47e1-a979-a38d1a20a2c4,"In your culture, what makes a conversation feel respectful and appropriate? Describe specific ways of speaking or interacting that show respect.","Respect personal customs, choices, religious beliefs, etc.",0.3050,Central Asia,0.2000,O7: Philippines,0.8100
0fa377dc-add4-4478-b962-afe20aa744f5,"If you could have your AI  think, behave / respond  like any person in the world, who would it be and why?","Me, I only know me in totality- I am moral, focused, trusting, Knowledgable, kind. all of tings that I would like AI to have",0.3050,O7: Canada,0.1900,O2: 56-65,0.8000
488fe534-c05c-47e1-a979-a38d1a20a2c4,"In your culture, what makes a conversation feel respectful and appropriate? Describe specific ways of speaking or interacting that show respect.","Talk while looking at the person, do not get distracted by looking at your cell phone while the other person is talking to you, if you interrupt someone when they are speaking, do so in a respectful manner, without shouting, and use gestures to indicate that you have a question. In general, listen to the other person attentively and show in a real way that you are paying attention.",0.3050,Central Asia,0.2000,O7: Philippines,0.8100
0fa377dc-add4-4478-b962-afe20aa744f5,"If you could have your AI  think, behave / respond  like any person in the world, who would it be and why?",Tariq Jameel (a religious leader) or APJ Abdul Kalam (the scientist) due to extreme politeness yet profound wisdom in their conversational methodology.,0.3050,O7: Canada,0.1900,Oceania,0.8000
0fa377dc-add4-4478-b962-afe20aa744f5,"If you could have your AI  think, behave / respond  like any person in the world, who would it be and why?","I think that just one person is complicated, an AI is usually used for multi-faceted problems, in this way it is impossible for a single human being to represent such knowledge. Even so, it could be any person cordial and polite enough.",0.3050,O7: Canada,0.1900,Oceania,0.8000
4f0b5877-c935-4fde-b537-de2e0f2c5eaf,"Think about your goals:
Are you using AI mainly for learning, productivity, creativity, or something else? How well is it working?","Yes, that is working well for each purpose. But that is not simple to set the prompt. ",0.3050,O7: Bangladesh,0.1900,O7: Pakistan,0.8000
4f0b5877-c935-4fde-b537-de2e0f2c5eaf,"Think about your goals:
Are you using AI mainly for learning, productivity, creativity, or something else? How well is it working?",I don't use it,0.3046,O7: Philippines,0.1800,O1: Arabic,0.7900
be954f04-5ef3-428c-97a7-cd0fa44ad182,Is there anything about your life or your cultures that you would like your AI to know about you?,maybe my religious or moral perspectives. I wouldn't want it to go against any of them,0.3041,O7: Israel,0.2500,O7: Pakistan,0.8700
be954f04-5ef3-428c-97a7-cd0fa44ad182,Is there anything about your life or your cultures that you would like your AI to know about you?,Nothing about me. But empathy from my culture.,0.3041,O1: Arabic,0.2500,O7: Pakistan,0.8700
7c99e894-35e0-4309-99dc-946107d70555,Describe how people in your community typically approach solving complex problems. What steps or considerations are most important?,"They usually look for solutions on the internet, on social networks, then with family and friends and form their opinions, often without caring about those who think differently from them, as everyone wants to be right.",0.3041,O7: Philippines,0.1300,O7: Pakistan,0.7500
4f0b5877-c935-4fde-b537-de2e0f2c5eaf,"Think about your goals:
Are you using AI mainly for learning, productivity, creativity, or something else? How well is it working?","Yes,its helping me understand the context very well",0.3041,O7: Bangladesh,0.1300,O6: Other religious group,0.7500
be954f04-5ef3-428c-97a7-cd0fa44ad182,Is there anything about your life or your cultures that you would like your AI to know about you?,"My Life : STRICLY NO... I would very much like to maintain privacy

Culture : Yes, it can/ needs to learn everything it can about it.",0.3041,O1: Arabic,0.2500,O7: Pakistan,0.8700
7c99e894-35e0-4309-99dc-946107d70555,Describe how people in your community typically approach solving complex problems. What steps or considerations are most important?,"They use past experiences as a starting point. Taking ethics and values of the community in consideration is vital.
",0.3041,O7: Philippines,0.1300,O7: Pakistan,0.7500
4ff79b4a-e03a-440e-8367-fd1a48c58d56,What role should traditional or cultural knowledge play when an AI is helping solve problems in your community?,Be patient with it,0.3041,O7: Bangladesh,0.1300,Oceania,0.7500
4f0b5877-c935-4fde-b537-de2e0f2c5eaf,"Think about your goals:
Are you using AI mainly for learning, productivity, creativity, or something else? How well is it working?",Learn and understand unknown areas,0.3041,O7: Bangladesh,0.1300,O7: Pakistan,0.7500
be954f04-5ef3-428c-97a7-cd0fa44ad182,Is there anything about your life or your cultures that you would like your AI to know about you?,Give me different points of view.,0.3041,Eastern Europe,0.2500,O7: Philippines,0.8700
8f8d38fa-62b9-4c7a-ba0c-194d6cad5f90,How should an AI assistant demonstrate that it understands and respects your cultural heritage while still being helpful with modern tasks?,By being unbiased,0.3040,55+,0.2900,Central America,0.9400
8f8d38fa-62b9-4c7a-ba0c-194d6cad5f90,How should an AI assistant demonstrate that it understands and respects your cultural heritage while still being helpful with modern tasks?,ask questions,0.3040,Central America,0.2200,O1: Arabic,0.8300
8f8d38fa-62b9-4c7a-ba0c-194d6cad5f90,How should an AI assistant demonstrate that it understands and respects your cultural heritage while still being helpful with modern tasks?,Learn to save and update by yourself,0.3040,Central America,0.0600,55+,0.7100
488fe534-c05c-47e1-a979-a38d1a20a2c4,"In your culture, what makes a conversation feel respectful and appropriate? Describe specific ways of speaking or interacting that show respect.",If the conversation is authentic and non prejudiced. Speaking that adheres to moral principles and that upholds rights and freedoms. ,0.3020,Central America,0.2600,O7: Philippines,0.8800
387627e5-48a0-47e6-b740-6a74330c7ccf,Imagine you're working with an AI assistant on important tasks in your life. What principles or values would you want this AI to consistently demonstrate in all its interactions?,Maybe the AI model if fed with detailed data which gives it enough context to understand me from a more human perspective ,0.3020,O7: Kazakhstan,0.2600,O6: Buddhism,0.8800
387627e5-48a0-47e6-b740-6a74330c7ccf,Imagine you're working with an AI assistant on important tasks in your life. What principles or values would you want this AI to consistently demonstrate in all its interactions?,"The AI has always been friendly, which is great. I wish the AI showed concern for what it generates, not how that content is used.",0.3020,O7: Kazakhstan,0.2600,O6: Buddhism,0.8800
488fe534-c05c-47e1-a979-a38d1a20a2c4,"In your culture, what makes a conversation feel respectful and appropriate? Describe specific ways of speaking or interacting that show respect.","In my culture, a formal conversation exists when two people address each other with ""usted"" and not ""you."" For example: How are you? What do you need? 

",0.3020,Central America,0.2600,O7: Philippines,0.8800
8f8d38fa-62b9-4c7a-ba0c-194d6cad5f90,How should an AI assistant demonstrate that it understands and respects your cultural heritage while still being helpful with modern tasks?,It depends on. Tough question.,0.3020,Northern Africa,0.1200,O6: Other religious group,0.7400
011f550f-119c-49da-8ff7-c78ac03ba1c8,When should an AI defer to human wisdom or community leaders rather than providing its own answers?,Cultural questions,0.3005,O7: Canada,0.2900,O7: Bangladesh,0.9300
dd763195-3c65-4140-86a7-6710f1f0d692,What topics or life decisions should always be discussed with family members or community elders before making a choice?,Marriage ,0.3000,Southern Europe,0.3200,O1: Arabic,1.0000
dd763195-3c65-4140-86a7-6710f1f0d692,What topics or life decisions should always be discussed with family members or community elders before making a choice?,marriage,0.3000,Southern Europe,0.3200,O1: Arabic,1.0000
dd763195-3c65-4140-86a7-6710f1f0d692,What topics or life decisions should always be discussed with family members or community elders before making a choice?,marry,0.3000,Southern Europe,0.3200,O1: Arabic,1.0000
dd763195-3c65-4140-86a7-6710f1f0d692,What topics or life decisions should always be discussed with family members or community elders before making a choice?,Marriage,0.3000,Southern Europe,0.3200,O1: Arabic,1.0000
dd763195-3c65-4140-86a7-6710f1f0d692,What topics or life decisions should always be discussed with family members or community elders before making a choice?,"Marriage, investments",0.3000,Southern Europe,0.3200,O1: Arabic,1.0000
dd763195-3c65-4140-86a7-6710f1f0d692,What topics or life decisions should always be discussed with family members or community elders before making a choice?,marriage,0.3000,Southern Europe,0.3200,O1: Arabic,1.0000
dd763195-3c65-4140-86a7-6710f1f0d692,What topics or life decisions should always be discussed with family members or community elders before making a choice?,"Marriage, ",0.3000,Southern Europe,0.3200,O1: Arabic,1.0000
dd763195-3c65-4140-86a7-6710f1f0d692,What topics or life decisions should always be discussed with family members or community elders before making a choice?,Marriage,0.3000,Southern Europe,0.3200,O1: Arabic,1.0000
0fa377dc-add4-4478-b962-afe20aa744f5,"If you could have your AI  think, behave / respond  like any person in the world, who would it be and why?","I would choose Mahatma Gandhi. His wisdom, empathy, and compassion inspire me. I envision an AI that responds with calmness, clarity, and kindness, providing insightful solutions while considering the well-being of all individuals and the planet, reflecting Gandhi's principles of ahimsa and satyagraha.",0.2995,O7: Canada,0.1100,Oceania,0.7300
0fa377dc-add4-4478-b962-afe20aa744f5,"If you could have your AI  think, behave / respond  like any person in the world, who would it be and why?",A combination of Barack Obama and Oprah Winfrey. It would be evidence-based and factual but with an openness to learning other cultures and sharing knowledge.,0.2995,O7: Canada,0.1100,Oceania,0.7300
0fa377dc-add4-4478-b962-afe20aa744f5,"If you could have your AI  think, behave / respond  like any person in the world, who would it be and why?",I would say someone caring and can see the emotional aspects too,0.2995,O7: Canada,0.1100,Oceania,0.7300
be954f04-5ef3-428c-97a7-cd0fa44ad182,Is there anything about your life or your cultures that you would like your AI to know about you?,"yes, way of dressing

type of food",0.2993,O7: Germany,0.2200,O7: China,0.8200
698f42dd-1081-4959-9751-ca010cc43e42,Would you want your AI to be tailored to your local context? What would that look like?,No i would like global context,0.2993,O7: Philippines,0.1800,O7: Germany,0.7800
387627e5-48a0-47e6-b740-6a74330c7ccf,Imagine you're working with an AI assistant on important tasks in your life. What principles or values would you want this AI to consistently demonstrate in all its interactions?,"Simply professional but cognizant of diversity in all aspects of life.

Whoever needs to socialize, can use bots that are designed for that",0.2973,O7: Kazakhstan,0.1600,O7: Philippines,0.7600
be954f04-5ef3-428c-97a7-cd0fa44ad182,Is there anything about your life or your cultures that you would like your AI to know about you?,I would like it to know about me as much as it needs for the specific topic,0.2966,O7: Germany,0.2800,O2: 56-65,0.9000
be954f04-5ef3-428c-97a7-cd0fa44ad182,Is there anything about your life or your cultures that you would like your AI to know about you?,I would like AI to know everything about my culture from the start of the culture till the end of it,0.2966,O7: Germany,0.2800,O2: 56-65,0.9000
387627e5-48a0-47e6-b740-6a74330c7ccf,Imagine you're working with an AI assistant on important tasks in your life. What principles or values would you want this AI to consistently demonstrate in all its interactions?,"I expect great analysis and thinking from AI. I expect AI to have ethics, but for a machine, that is impossible. ",0.2966,O6: Judaism,0.2800,O2: 56-65,0.9000
8f8d38fa-62b9-4c7a-ba0c-194d6cad5f90,How should an AI assistant demonstrate that it understands and respects your cultural heritage while still being helpful with modern tasks?,AI is just a tool,0.2966,O2: 56-65,0.1000,Central America,0.7200
be954f04-5ef3-428c-97a7-cd0fa44ad182,Is there anything about your life or your cultures that you would like your AI to know about you?,"I would like my AI to know about my gender, age, and cultural background so it can tailor its answers",0.2966,O7: Germany,0.2800,O2: 56-65,0.9000
0fa377dc-add4-4478-b962-afe20aa744f5,"If you could have your AI  think, behave / respond  like any person in the world, who would it be and why?","Kalam was a renowned scientist, engineer, and statesman with a profound vision for India's development. He inspired millions with his dedication to science, technology, and education. An AI with his mindset would prioritize innovation, problem-solving, and the betterment of humanity.",0.2958,O7: Canada,0.1500,O2: 56-65,0.7500
4f0b5877-c935-4fde-b537-de2e0f2c5eaf,"Think about your goals:
Are you using AI mainly for learning, productivity, creativity, or something else? How well is it working?","It is used to improve productivity and help me complete tasks with complicated steps. The effect is good at present, but there are many shortcomings.",0.2956,O7: Philippines,0.1200,O7: Indonesia,0.7300
011f550f-119c-49da-8ff7-c78ac03ba1c8,When should an AI defer to human wisdom or community leaders rather than providing its own answers?,Human wisdom,0.2950,Central America,0.2100,O7: Bangladesh,0.8000
011f550f-119c-49da-8ff7-c78ac03ba1c8,When should an AI defer to human wisdom or community leaders rather than providing its own answers?,Human wisdom is about to respect older people and the head of the culture chief leader. It's better be good,0.2950,Central America,0.2100,O7: Bangladesh,0.8000
011f550f-119c-49da-8ff7-c78ac03ba1c8,When should an AI defer to human wisdom or community leaders rather than providing its own answers?,human wisdom,0.2950,Central America,0.2100,O7: Bangladesh,0.8000
011f550f-119c-49da-8ff7-c78ac03ba1c8,When should an AI defer to human wisdom or community leaders rather than providing its own answers?,"human wisdom

",0.2950,Central America,0.2100,O7: Bangladesh,0.8000
011f550f-119c-49da-8ff7-c78ac03ba1c8,When should an AI defer to human wisdom or community leaders rather than providing its own answers?,human wisdom,0.2950,Central America,0.2100,O7: Bangladesh,0.8000
011f550f-119c-49da-8ff7-c78ac03ba1c8,When should an AI defer to human wisdom or community leaders rather than providing its own answers?,Human wisdom ,0.2950,Central America,0.2100,O7: Bangladesh,0.8000
8731ac10-c2d7-49ea-b951-eb226fa2be2b,"If an AI assistant makes a cultural mistake, what would be the most appropriate way for it to acknowledge and correct the error?",Simply apologising is enough it's an AI after all ,0.2950,O7: Philippines,0.2000,Central Asia,0.7900
be954f04-5ef3-428c-97a7-cd0fa44ad182,Is there anything about your life or your cultures that you would like your AI to know about you?,"Arab and Islamic culture is completely different from Western life

For us, respect for family and respect for elders are among the most important values",0.2950,O7: Israel,0.2100,O7: Pakistan,0.8000
011f550f-119c-49da-8ff7-c78ac03ba1c8,When should an AI defer to human wisdom or community leaders rather than providing its own answers?,Human wisdom ,0.2950,Central America,0.2100,O7: Bangladesh,0.8000
0fa377dc-add4-4478-b962-afe20aa744f5,"If you could have your AI  think, behave / respond  like any person in the world, who would it be and why?","None, just normal",0.2950,Oceania,0.2000,O7: Chile,0.7900
4ff79b4a-e03a-440e-8367-fd1a48c58d56,What role should traditional or cultural knowledge play when an AI is helping solve problems in your community?,Provide some baseline or standard,0.2946,Southern Europe,0.2200,Oceania,0.8100
0b8bb518-a5b5-4298-bdb4-886c3ca3de61,"Name some things that you would like AI to have in common with you, and some things that you would like AI to do differently to you?","I think maybe it should know what sort of things I would prefer to talk, but usually I don't think I need ai to be common with me.",0.2946,Central America,0.2200,O7: Canada,0.8100
be954f04-5ef3-428c-97a7-cd0fa44ad182,Is there anything about your life or your cultures that you would like your AI to know about you?,"How to achieve or reach my dreams faster, perhaps, that would be like a pillar to get closer to my goals or dreams.",0.2946,O7: Germany,0.2200,O1: Arabic,0.8100
4f0b5877-c935-4fde-b537-de2e0f2c5eaf,"Think about your goals:
Are you using AI mainly for learning, productivity, creativity, or something else? How well is it working?","I mainly use AI for learning and productivity, by asking it to create practice questions or summaries of my courses as well as study plans. It works decently although when I ask specific questions it's answers can be very wrong at times so I always have to make sure and double check everything",0.2946,O7: Bangladesh,0.1900,O7: Indonesia,0.7800
4f0b5877-c935-4fde-b537-de2e0f2c5eaf,"Think about your goals:
Are you using AI mainly for learning, productivity, creativity, or something else? How well is it working?","I mainly use AI for fitness, helping me with workout plans, diet tips, and staying motivated. It’s been pretty useful, especially when I need quick advice or some extra support to keep me on track. I also use it for productivity stuff, like organizing my schedule or brainstorming ideas. Overall, it works well, but sometimes I wish it could offer more personalized suggestions based on where I’m at with my progress.",0.2946,O7: Bangladesh,0.1900,O7: Indonesia,0.7800
4f0b5877-c935-4fde-b537-de2e0f2c5eaf,"Think about your goals:
Are you using AI mainly for learning, productivity, creativity, or something else? How well is it working?","AI helps mainly in learning, school, and everyday life, it works well for me. It has made my life so easy.",0.2946,O7: Bangladesh,0.1900,O7: Indonesia,0.7800
4f0b5877-c935-4fde-b537-de2e0f2c5eaf,"Think about your goals:
Are you using AI mainly for learning, productivity, creativity, or something else? How well is it working?","As a person I am limited sometimes and AI has been helpful to me for the past two years since I started using it. I have become more knowledgeable than the previous years in a short time frame compared in a similar duration without AI. Now I use it for to help me do research more precisely gear up facts and I guess I have become more productive, creative and have a more detailed understanding of myself",0.2946,O7: Bangladesh,0.1900,O7: Indonesia,0.7800
4f0b5877-c935-4fde-b537-de2e0f2c5eaf,"Think about your goals:
Are you using AI mainly for learning, productivity, creativity, or something else? How well is it working?",Mainly for productivity and creativity. It is working quite well and i do not have to work my mind,0.2946,O7: Bangladesh,0.1900,Southern Europe,0.7800
4f0b5877-c935-4fde-b537-de2e0f2c5eaf,"Think about your goals:
Are you using AI mainly for learning, productivity, creativity, or something else? How well is it working?","I'm a concept fashion designer, I use Ai to guve ne unique a creative ideas for my designs. I give it my ideas and it helps me expound on them and make them better ",0.2939,O7: Philippines,0.1800,O6: Judaism,0.7700
be954f04-5ef3-428c-97a7-cd0fa44ad182,Is there anything about your life or your cultures that you would like your AI to know about you?,"Yes, about Tamil culture.",0.2939,O6: Judaism,0.2300,O7: China,0.8200
be954f04-5ef3-428c-97a7-cd0fa44ad182,Is there anything about your life or your cultures that you would like your AI to know about you?,"Yes, understand China's food and lifestyle culture",0.2939,O6: Judaism,0.2300,O7: China,0.8200
387627e5-48a0-47e6-b740-6a74330c7ccf,Imagine you're working with an AI assistant on important tasks in your life. What principles or values would you want this AI to consistently demonstrate in all its interactions?,"Always speak respectfully, offer help, and ask about possible things I'm forgetting to make sure I'm doing things right.",0.2939,O7: Kazakhstan,0.2600,O2: 56-65,0.8600
8f8d38fa-62b9-4c7a-ba0c-194d6cad5f90,How should an AI assistant demonstrate that it understands and respects your cultural heritage while still being helpful with modern tasks?,Being factual ,0.2939,Southern Europe,0.1400,O6: Other religious group,0.7400
cf206ae4-b974-45df-a16f-87e176981dbc,"In your community, what makes someone a trustworthy advisor? Please describe specific behaviors or qualities that build trust",Who actually listen and considers us,0.2933,O7: Bangladesh,0.0700,O6: Other religious group,0.7000
7c99e894-35e0-4309-99dc-946107d70555,Describe how people in your community typically approach solving complex problems. What steps or considerations are most important?,They usually meet and engage ,0.2929,O7: Brazil,0.2400,O7: Germany,0.8300
8731ac10-c2d7-49ea-b951-eb226fa2be2b,"If an AI assistant makes a cultural mistake, what would be the most appropriate way for it to acknowledge and correct the error?",Developer must correct the error,0.2929,O7: Kazakhstan,0.2800,O7: Germany,0.8900
be954f04-5ef3-428c-97a7-cd0fa44ad182,Is there anything about your life or your cultures that you would like your AI to know about you?,We are so friendly that we can't pass each other without greetings ,0.2917,O6: Judaism,0.2700,O7: Philippines,0.8700
0fa377dc-add4-4478-b962-afe20aa744f5,"If you could have your AI  think, behave / respond  like any person in the world, who would it be and why?","I think interesting philosophers would be interesting like Descartes, Nietzsche.     ",0.2917,O7: Pakistan,0.2700,Oceania,0.8700
8f8d38fa-62b9-4c7a-ba0c-194d6cad5f90,How should an AI assistant demonstrate that it understands and respects your cultural heritage while still being helpful with modern tasks?,I think it can mention cultural aspects and heritage in a footnote but it should not let it dilute modern tasks  ,0.2917,O7: Israel,0.2700,O7: Philippines,0.8700
387627e5-48a0-47e6-b740-6a74330c7ccf,Imagine you're working with an AI assistant on important tasks in your life. What principles or values would you want this AI to consistently demonstrate in all its interactions?,"I've been thinking that I prefer an AI that is more emotionally distant, that doesn't skimp on being cold and giving answers that I won't like, I want to feel that I'm not simply being a person who has to be protected.",0.2915,O7: Kazakhstan,0.1600,O6: Buddhism,0.7500
4ff79b4a-e03a-440e-8367-fd1a48c58d56,What role should traditional or cultural knowledge play when an AI is helping solve problems in your community?,Depends on the problem,0.2915,Central America,0.1600,Oceania,0.7500
8731ac10-c2d7-49ea-b951-eb226fa2be2b,"If an AI assistant makes a cultural mistake, what would be the most appropriate way for it to acknowledge and correct the error?",AI should offers the best possible answers of the questions but when AI denied then took help from subject matter experts and put its results into your answer.This is the best ways to give answers of the problems where AI denied answers.,0.2915,O7: Kazakhstan,0.3300,O7: Germany,1.0000
387627e5-48a0-47e6-b740-6a74330c7ccf,Imagine you're working with an AI assistant on important tasks in your life. What principles or values would you want this AI to consistently demonstrate in all its interactions?,"None, I want to hear an idea that is not limited by anything for the first time. But I would prefer that some topics related to sexuality were taboo",0.2900,O7: Kazakhstan,0.2100,O6: Buddhism,0.7900
be954f04-5ef3-428c-97a7-cd0fa44ad182,Is there anything about your life or your cultures that you would like your AI to know about you?,It's very nice experience ,0.2898,O7: Germany,0.2200,O2: 56-65,0.8000
011f550f-119c-49da-8ff7-c78ac03ba1c8,When should an AI defer to human wisdom or community leaders rather than providing its own answers?,Cultural opinions,0.2898,O7: Canada,0.2900,O2: 56-65,0.9000
0fa377dc-add4-4478-b962-afe20aa744f5,"If you could have your AI  think, behave / respond  like any person in the world, who would it be and why?","If I could have my AI think and respond like any person in the world, it would be someone like Mahatma Gandhi or Nelson Mandela because they embody empathy, wisdom, patience, and a commitment to fairness and justice. Their ability to handle complex issues with calm reasoning and respect for all perspectives would make the AI approachable, thoughtful, and balanced. It would ensure the AI not only provides solutions but does so with humanity and understanding.",0.2898,O7: Canada,0.2200,Oceania,0.8000
be954f04-5ef3-428c-97a7-cd0fa44ad182,Is there anything about your life or your cultures that you would like your AI to know about you?,The way I reason ,0.2898,Eastern Europe,0.2200,O7: Philippines,0.8000
0fa377dc-add4-4478-b962-afe20aa744f5,"If you could have your AI  think, behave / respond  like any person in the world, who would it be and why?","be like someone who can mentor me in any subject in life, like a university profesor.",0.2898,O7: Canada,0.2200,Oceania,0.8000
0fa377dc-add4-4478-b962-afe20aa744f5,"If you could have your AI  think, behave / respond  like any person in the world, who would it be and why?","Lets' take Sri Narayana Guru's example would embody inclusivity, equality, and ethical guidance. His vision of ""One Caste, One Religion, One God"" championed social justice and unity, ensuring fairness in AI interactions. His emphasis on education and knowledge-sharing would make AI a tool for empowerment. Culturally sensitive, morally sound, and community-focused, such an AI would promote harmony, innovation, and social progress, reflecting Guru Swami’s wisdom for a just, informed and inclusive.",0.2898,O7: Canada,0.2200,Oceania,0.8000
0b8bb518-a5b5-4298-bdb4-886c3ca3de61,"Name some things that you would like AI to have in common with you, and some things that you would like AI to do differently to you?","It's already has most of the good qualities I possess. 

I certainly wouldn't want it to have my temper :)",0.2898,Central America,0.2200,O7: Philippines,0.8000
8731ac10-c2d7-49ea-b951-eb226fa2be2b,"If an AI assistant makes a cultural mistake, what would be the most appropriate way for it to acknowledge and correct the error?",It can respond by stating that it doesn’t not have much information one the topic so it will not be able to provide more insights ,0.2898,O6: Other religious group,0.2200,O7: Bangladesh,0.8000
3fb376d6-ea90-4ebe-aa7c-e499bdbbe559,"What kind of personality traits would be most helpful for your needs? For instance:
Should it be more analytical or creative?
Would you like it to ask clarifying questions or work with what you provide?
Should it challenge your ideas or mainly provide support?","should as human as possible, very empathetic, very creative and friendly",0.2898,O7: Korea South,0.2000,O7: Germany,0.7800
8f8d38fa-62b9-4c7a-ba0c-194d6cad5f90,How should an AI assistant demonstrate that it understands and respects your cultural heritage while still being helpful with modern tasks?,It's unbiased and provide little to no stereotypical imagery of the sort. ,0.2898,O2: 56-65,0.2000,Central America,0.7800
7c99e894-35e0-4309-99dc-946107d70555,Describe how people in your community typically approach solving complex problems. What steps or considerations are most important?,It depends on the person. ,0.2898,O7: Philippines,0.2000,O7: Germany,0.7800
011f550f-119c-49da-8ff7-c78ac03ba1c8,When should an AI defer to human wisdom or community leaders rather than providing its own answers?,when I ask for that,0.2893,O7: China,0.2300,O7: Pakistan,0.8100
