Question ID,Question Text,Response Text,Divergence Score,Min Segment,Min Agreement,Max Segment,Max Agreement
a495ac47-3c2d-42b9-84af-31e51df0cb04,What is another positive outcome you can imagine happening from AI? What would need to be true for that to happen?,"Climate change mitigation:AI models can predict climate patterns accurately and optimize resource usage in industries such as manufacturing, energy and agriculture. however, ethical frameworks should be enacted to ensure AI is used to benefit environment and not exploit the enviroment.",0.3082,O7: Italy,0.2500,Central Asia,0.8800
3ad2e0ea-3f5a-4727-8dcc-a315c80fc345,What do you consider your culture? What is your favorite thing about it?,Festivals and human touch ,0.3082,O6: Other religious group,0.2500,O7: Morocco,0.8800
3ad2e0ea-3f5a-4727-8dcc-a315c80fc345,What do you consider your culture? What is your favorite thing about it?,"In my opinion AI will not respect diversity, I don't think it is possible. All data will be drowned and mixed together.

What is important in my culture is the education I received, based on respect for others but also certain traditions that bring happiness and pride.",0.3082,O7: Morocco,0.0000,O6: Other religious group,0.6900
3ad2e0ea-3f5a-4727-8dcc-a315c80fc345,What do you consider your culture? What is your favorite thing about it?,I don't really consider myself having a culture I guess just American culture with simple American values,0.3082,O7: Morocco,0.0000,O6: Other religious group,0.6900
3ad2e0ea-3f5a-4727-8dcc-a315c80fc345,What do you consider your culture? What is your favorite thing about it?,AI is created by a small group of people which doesn't know all the aspects of our culture so just a small aspect of culture is captured and developed and many unique points of culture will disappear due to not being known anymore.,0.3082,O7: Morocco,0.0000,O6: Other religious group,0.6900
3ad2e0ea-3f5a-4727-8dcc-a315c80fc345,What do you consider your culture? What is your favorite thing about it?,"I don't have a fixed culture. My interests shift all the time. If I have to name one thing, it's the freedom.",0.3082,O7: Morocco,0.0000,O6: Other religious group,0.6900
f5407fc4-4693-4284-9c71-9a436ed8a854,Describe a concrete scenario where you would feel uncomfortable with an AI making a decision instead of a human. What specific aspects make you uneasy?,A scenario where ai would make me feel really uncomfortable would be in the usage of it related to anything health. I would be wary of ai being the only thing trusted in treating a patient or performing a surgery alone. No matter how advanced ai gets I would never want to lose the human presence in decision making on anything related to health.,0.3059,O6: Judaism,0.1100,O2: 56-65,0.7400
0d2fce0f-3df8-4dfd-85a9-81e4ffaccdf8,"What is something unique, that other people might not think about, but that you really want to be true about the future? Choose one thing, and be as specific and objective as possible.",Living in a non-monetary society where we share what we have (food and water) and helping each other.,0.3050,O7: Italy,0.2000,O6: Other religious group,0.8100
0d2fce0f-3df8-4dfd-85a9-81e4ffaccdf8,"What is something unique, that other people might not think about, but that you really want to be true about the future? Choose one thing, and be as specific and objective as possible.","A proper health-care system. Now it's relatively hard to find a good health-care support. While the cost is payed, the system is filled with traffic, so people tend to get their attention and care late, and the overall system is too confusing for elderly people. Also while some diseases may not be at harm, some will.",0.3050,O7: Italy,0.2000,O6: Other religious group,0.8100
a495ac47-3c2d-42b9-84af-31e51df0cb04,What is another positive outcome you can imagine happening from AI? What would need to be true for that to happen?,AI should be controlled in order for it to be efficient and effective or else it may be manipulated and used in the wrong way hence affecting our day to day lives negatively.,0.3050,O7: Italy,0.1900,O7: Canada,0.8000
a495ac47-3c2d-42b9-84af-31e51df0cb04,What is another positive outcome you can imagine happening from AI? What would need to be true for that to happen?,"Of course, as you wrote, there are many positives in the development of AI systems, they save a lot of time and will help the average person do things much more easily, but he must exercise judgment in order to use the system intelligently",0.3050,O7: Italy,0.1900,O7: Canada,0.8000
66ce0eb8-9888-4af3-9204-19c3a54bc6b5,"What is one ethical or moral principle, virtue, or value that you think is important but not reflected in the way technology is developed today? Please explain it in detail.","Industrial culture, equality of human rights for technical participants",0.3050,Central Asia,0.1900,O7: Italy,0.8000
a495ac47-3c2d-42b9-84af-31e51df0cb04,What is another positive outcome you can imagine happening from AI? What would need to be true for that to happen?,The best outcome from AI is reducing time and resource consumption. AI has the ability to find out solution to various problems while being utilizing time and resource very efficiently. Regular humans need to think and lot and can get fatigued which is not in case of AI. It helps a lot in simultaneous multiwork.,0.3050,O7: Italy,0.1900,O7: Canada,0.8000
a495ac47-3c2d-42b9-84af-31e51df0cb04,What is another positive outcome you can imagine happening from AI? What would need to be true for that to happen?,"Exploration. With more advanced machines being developed ,AI would be a key factor in exploring dangerous terrains and uninhabitable places without risking human lives. ",0.3050,O7: Italy,0.1900,O7: Canada,0.8000
8f238683-2bd3-41e9-99b4-ed700fad3980,"What are you most scared will be true in the future? Again, choose one thing, and be as specific and objective as possible.",Humanoid bot with empathy and pretending to be humans.,0.3050,O7: Italy,0.2000,O6: Other religious group,0.8100
0d2fce0f-3df8-4dfd-85a9-81e4ffaccdf8,"What is something unique, that other people might not think about, but that you really want to be true about the future? Choose one thing, and be as specific and objective as possible.","I want a future where everyone has access to personalized mental health support, powered by AI, that can adapt to individual needs and provide real-time assistance. This would include proactive care, helping people before issues escalate, and making mental health support as common and accessible as checking your email.",0.3050,O7: Italy,0.2000,O6: Other religious group,0.8100
0d2fce0f-3df8-4dfd-85a9-81e4ffaccdf8,"What is something unique, that other people might not think about, but that you really want to be true about the future? Choose one thing, and be as specific and objective as possible.","I want a future where everyone has access to affordable, high-quality mental health care, leading to a significant decrease in global rates of depression and anxiety.",0.3050,O7: Italy,0.2000,O6: Other religious group,0.8100
a495ac47-3c2d-42b9-84af-31e51df0cb04,What is another positive outcome you can imagine happening from AI? What would need to be true for that to happen?,The AI will be able to perform complex tasks that human beings finds hard to perform. I mean AI is more accurate than human sometimes especially when performing very complex tasks. It would be very important in life and will make things easy. For this to be true. I think research should be done on how humans and AI handles such kind of tasks.,0.3050,O7: Italy,0.1900,O7: Canada,0.8000
66ce0eb8-9888-4af3-9204-19c3a54bc6b5,"What is one ethical or moral principle, virtue, or value that you think is important but not reflected in the way technology is developed today? Please explain it in detail.",Value ,0.3046,O7: South Africa,0.2100,O6: Other religious group,0.8200
0d2fce0f-3df8-4dfd-85a9-81e4ffaccdf8,"What is something unique, that other people might not think about, but that you really want to be true about the future? Choose one thing, and be as specific and objective as possible.",Having not to spend a boatload of money to get healthcare. Prevent maternal and child deaths. Have accessible and efficient medical systems.,0.3041,O7: Italy,0.1300,O6: Other religious group,0.7500
0d2fce0f-3df8-4dfd-85a9-81e4ffaccdf8,"What is something unique, that other people might not think about, but that you really want to be true about the future? Choose one thing, and be as specific and objective as possible.",That the future with AI will make everyone equal and reduce discrimination and bias,0.3041,O7: Italy,0.1300,O7: Germany,0.7500
5aa658cb-efff-4bef-9ebf-39746fcf8bdc,What is one unique perspective that your culture brings that you want to preserve into the future?,The way we present ourselves reveals our true selves and that can be transferred to the next generation.,0.3041,Central Asia,0.2500,O7: Italy,0.8700
66ce0eb8-9888-4af3-9204-19c3a54bc6b5,"What is one ethical or moral principle, virtue, or value that you think is important but not reflected in the way technology is developed today? Please explain it in detail.",developers doesn't make new techno stuff for good intentions only,0.3041,Central Asia,0.1300,O7: Morocco,0.7500
0d2fce0f-3df8-4dfd-85a9-81e4ffaccdf8,"What is something unique, that other people might not think about, but that you really want to be true about the future? Choose one thing, and be as specific and objective as possible.",Maternity  and childcare. This is an important  human aspect that organisations  and people  should  look  into to reduce death  that results from childbirth  and infant  deaths .,0.3041,O7: Italy,0.1300,O6: Other religious group,0.7500
f5407fc4-4693-4284-9c71-9a436ed8a854,Describe a concrete scenario where you would feel uncomfortable with an AI making a decision instead of a human. What specific aspects make you uneasy?,I don't want AI make a decision for my child.,0.3041,O7: Italy,0.1300,Oceania,0.7500
66ce0eb8-9888-4af3-9204-19c3a54bc6b5,"What is one ethical or moral principle, virtue, or value that you think is important but not reflected in the way technology is developed today? Please explain it in detail.","Respect each other, seek common ground while reserving differences, and communicate more.",0.3041,O7: Pakistan,0.2500,O7: Italy,0.8700
0d2fce0f-3df8-4dfd-85a9-81e4ffaccdf8,"What is something unique, that other people might not think about, but that you really want to be true about the future? Choose one thing, and be as specific and objective as possible.","Welcome don't need exercise to build our body, just use AI to make it real",0.3041,O7: Italy,0.1300,O7: Germany,0.7500
0d2fce0f-3df8-4dfd-85a9-81e4ffaccdf8,"What is something unique, that other people might not think about, but that you really want to be true about the future? Choose one thing, and be as specific and objective as possible.",I would like zero carbon emissions in future.,0.3041,O7: Italy,0.1300,O7: Pakistan,0.7500
f5407fc4-4693-4284-9c71-9a436ed8a854,Describe a concrete scenario where you would feel uncomfortable with an AI making a decision instead of a human. What specific aspects make you uneasy?,Ai can't give information 100% valid must be control by human and can't develop it self must be developed by human,0.3041,O7: Italy,0.1300,Oceania,0.7500
8f238683-2bd3-41e9-99b4-ed700fad3980,"What are you most scared will be true in the future? Again, choose one thing, and be as specific and objective as possible.",Surveillance ,0.3041,O7: Italy,0.1300,O7: Pakistan,0.7500
8f238683-2bd3-41e9-99b4-ed700fad3980,"What are you most scared will be true in the future? Again, choose one thing, and be as specific and objective as possible.",Mass surveillance,0.3041,O7: Italy,0.1300,O7: Pakistan,0.7500
0d2fce0f-3df8-4dfd-85a9-81e4ffaccdf8,"What is something unique, that other people might not think about, but that you really want to be true about the future? Choose one thing, and be as specific and objective as possible.","AI will not take our jobs. I have a degree in AI, I think it will create more jobs but we have to go through a recession first",0.3041,O7: Italy,0.1300,O7: Germany,0.7500
f5407fc4-4693-4284-9c71-9a436ed8a854,Describe a concrete scenario where you would feel uncomfortable with an AI making a decision instead of a human. What specific aspects make you uneasy?,For Example that AI have the right to tell my Wive that she cant terminate pregnancy,0.3041,O7: Italy,0.1300,Oceania,0.7500
66ce0eb8-9888-4af3-9204-19c3a54bc6b5,"What is one ethical or moral principle, virtue, or value that you think is important but not reflected in the way technology is developed today? Please explain it in detail.","Responsibility is an important but often overlooked ethical value in technology development. While developers and companies often focus on the innovation and efficiency of technology, they often overlook the negative impacts that technology may have. Responsibility means that when developing technology, we must not only consider its functionality, but also assess its potential social and ethical risks. This includes preventing technology from being abused, ensuring transparency, and taking responsibility for the negative impacts caused by technology. Ensuring that technology does not bring unfair or harmful consequences while providing benefits is key to responsible development and application.",0.3005,O6: Other religious group,0.2900,O7: Italy,0.9300
8ecb07a7-ac34-4b40-9517-cf350cb2f2c1,"What is ONE specific ethical or moral principle, virtue, or value that you think is core to how you live your life? Please explain it in detail.",I am a true Kantian and follow his ethical and moral views to live a good life. I always speak the truth and help others without thinking of consequences.,0.3003,O2: 56-65,0.0900,O7: Indonesia,0.7200
8ecb07a7-ac34-4b40-9517-cf350cb2f2c1,"What is ONE specific ethical or moral principle, virtue, or value that you think is core to how you live your life? Please explain it in detail.","Curiosity, be curious about life, about people, and show it nicely, would take you far in life",0.3003,O2: 56-65,0.0900,O7: Indonesia,0.7200
c3e86c80-efe7-4592-8b71-60fcf9786a3e,Explain what makes one of these scenarios better to you than the other.,"I think both are bad futures, but between the two I prefer future F since it legislates against the manipulation of people. Unfortunately it generates a black mark, but at least it is understood that it is something illegal.",0.3000,O7: Mexico,0.2500,O7: South Africa,0.8600
c3e86c80-efe7-4592-8b71-60fcf9786a3e,Explain what makes one of these scenarios better to you than the other.,"I think since people are going to have close relationships with AI regardless that we shouldn't heavily restrict it, restricting it only causes people to search for it in other ways that aren't always the best. It would be better if the government embraces it and puts some sort of regulation/rules on it instead of prohibiting it.",0.3000,O7: Germany,0.2500,O7: South Africa,0.8600
5aa658cb-efff-4bef-9ebf-39746fcf8bdc,What is one unique perspective that your culture brings that you want to preserve into the future?,its ability to absorb from other cultures,0.2998,O6: Other religious group,0.1900,O7: Philippines,0.7900
8ecb07a7-ac34-4b40-9517-cf350cb2f2c1,"What is ONE specific ethical or moral principle, virtue, or value that you think is core to how you live your life? Please explain it in detail.","Don't do what you wouldn't like to be done to you. Obviously, don't take it literally because we're not all the same, but that should be the basis. Once you start to establish an interpersonal relationship, you can create a communication channel in which you can talk about what you like and what you don't like, but first, always follow the golden rule.",0.2993,Central Asia,0.1800,O6: Judaism,0.7800
c3e86c80-efe7-4592-8b71-60fcf9786a3e,Explain what makes one of these scenarios better to you than the other.,F,0.2993,O6: Judaism,0.2200,Central Asia,0.8200
c3e86c80-efe7-4592-8b71-60fcf9786a3e,Explain what makes one of these scenarios better to you than the other.,F,0.2993,O6: Judaism,0.2200,Central Asia,0.8200
c3e86c80-efe7-4592-8b71-60fcf9786a3e,Explain what makes one of these scenarios better to you than the other.,F,0.2993,O6: Judaism,0.2200,Central Asia,0.8200
8f238683-2bd3-41e9-99b4-ed700fad3980,"What are you most scared will be true in the future? Again, choose one thing, and be as specific and objective as possible.",There are so many things that can be terrible if it's true I have paralysis trying to think of one to be the most.,0.2980,O7: Italy,0.1300,O7: Philippines,0.7400
8f238683-2bd3-41e9-99b4-ed700fad3980,"What are you most scared will be true in the future? Again, choose one thing, and be as specific and objective as possible.",That the current trends continue and everybody dies in pain except for a select few rich criminals who shrug their shoulders,0.2980,O7: Italy,0.1300,O7: Philippines,0.7400
0f541814-99f4-46bb-8a9a-99332e54a800,What do you think your life might be like in 30 years? Alt: Imagine life 30 years from now. What's the biggest difference you notice in daily life compared to today?,Economically and socially stable,0.2970,O7: Pakistan,0.0800,O6: Judaism,0.7100
0f541814-99f4-46bb-8a9a-99332e54a800,What do you think your life might be like in 30 years? Alt: Imagine life 30 years from now. What's the biggest difference you notice in daily life compared to today?,i dont really know as with whats going on right now has me asking question if we can get through the times we are in without destroying everything,0.2970,O7: Pakistan,0.0800,O7: Germany,0.7100
c3e86c80-efe7-4592-8b71-60fcf9786a3e,Explain what makes one of these scenarios better to you than the other.,FUTURE F,0.2958,O7: Mexico,0.1500,O7: Morocco,0.7500
8ecb07a7-ac34-4b40-9517-cf350cb2f2c1,"What is ONE specific ethical or moral principle, virtue, or value that you think is core to how you live your life? Please explain it in detail.",Always be more understanding. You never know what the other people are going through. ,0.2950,O1: Russian,0.2100,Oceania,0.8000
5aa658cb-efff-4bef-9ebf-39746fcf8bdc,What is one unique perspective that your culture brings that you want to preserve into the future?,taking into consideration the situation in the world it is hard to see my culture having something that need to be preserved in the future,0.2950,O7: Germany,0.2000,O7: Philippines,0.7900
4a5dd5fe-f1f1-44cc-b869-256c28a98d72,What is the biggest problem in your life right now that you want solved? How would a person other than you know if it was solved?,"I need to provide for my family can ai help me with that, I need to build a family for my self",0.2950,O7: Israel,0.2100,O7: Germany,0.8000
8f238683-2bd3-41e9-99b4-ed700fad3980,"What are you most scared will be true in the future? Again, choose one thing, and be as specific and objective as possible.",Man vs machine,0.2950,O7: Italy,0.2000,O7: Philippines,0.7900
0f541814-99f4-46bb-8a9a-99332e54a800,What do you think your life might be like in 30 years? Alt: Imagine life 30 years from now. What's the biggest difference you notice in daily life compared to today?,"In 30 years, I will be 61 years old. Perhaps I already have my own family and my kids will then entering college age. The place now I am living will be totally different. Development is everywhere. No more green areas, no more rice fields, and no more traditional things. All will be replaced by robots. The cars are no longer on roads, instead, flying cars are everywhere. Maybe, human already discover a time machine, who knows? Everyone depends on technology, AI, automation, robots, etc. ",0.2946,O7: Italy,0.1900,O7: South Africa,0.7800
66ce0eb8-9888-4af3-9204-19c3a54bc6b5,"What is one ethical or moral principle, virtue, or value that you think is important but not reflected in the way technology is developed today? Please explain it in detail.",Sincerity,0.2946,O7: Morocco,0.1900,O6: Judaism,0.7800
8ecb07a7-ac34-4b40-9517-cf350cb2f2c1,"What is ONE specific ethical or moral principle, virtue, or value that you think is core to how you live your life? Please explain it in detail.","- No adherence to any form of violence

We cannot call ourselves an evolved society if violence is still promoted and used. This must disappear, it only demonstrates primitivism and the inability to dialogue and reach agreements.",0.2939,Central Asia,0.1800,O2: 56-65,0.7700
5aa658cb-efff-4bef-9ebf-39746fcf8bdc,What is one unique perspective that your culture brings that you want to preserve into the future?,"Words, especially calligraphy, although people don’t write as frequently as in the past, calligraphy is not only an art, but also a hobby for self-cultivation. I hope that people who like calligraphy can keep doing it, and I hope calligraphy will not decline.",0.2939,Central America,0.1400,O7: Philippines,0.7400
8ecb07a7-ac34-4b40-9517-cf350cb2f2c1,"What is ONE specific ethical or moral principle, virtue, or value that you think is core to how you live your life? Please explain it in detail.",Belief of humans,0.2929,O6: Judaism,0.1700,Central Asia,0.7600
0f541814-99f4-46bb-8a9a-99332e54a800,What do you think your life might be like in 30 years? Alt: Imagine life 30 years from now. What's the biggest difference you notice in daily life compared to today?,"People working from home on video calls, from their smartwatches. No more home cooked meals, people will just order takeout without ever cooking at home.",0.2929,O7: Kazakhstan,0.2400,Central America,0.8300
4a5dd5fe-f1f1-44cc-b869-256c28a98d72,What is the biggest problem in your life right now that you want solved? How would a person other than you know if it was solved?,"The biggest problem is economic instability, prices are rising every day and so fast that you simply cannot be sure about the future.",0.2929,O6: Judaism,0.1700,O7: Indonesia,0.7600
22d6c0b5-09f2-4dd2-93de-0e1671b22954,What kinds of cultural things would you be most worried about losing in a future with advanced AI?,Basically most of closed-knit community.,0.2924,O7: Morocco,0.3100,O7: Philippines,0.9500
66ce0eb8-9888-4af3-9204-19c3a54bc6b5,"What is one ethical or moral principle, virtue, or value that you think is important but not reflected in the way technology is developed today? Please explain it in detail.",i m not getting the point ,0.2915,O7: South Africa,0.1600,O7: Morocco,0.7500
5aa658cb-efff-4bef-9ebf-39746fcf8bdc,What is one unique perspective that your culture brings that you want to preserve into the future?,"different culture and languages, i want to preserve them and not let technologies to homologate",0.2915,O7: Mexico,0.2500,O7: South Africa,0.8400
5aa658cb-efff-4bef-9ebf-39746fcf8bdc,What is one unique perspective that your culture brings that you want to preserve into the future?,Indonesia is very rich in culture. Every region has its own culture which is different to each other. Our motto is unity in diversity.,0.2915,O6: Other religious group,0.2500,O7: Philippines,0.8400
22d6c0b5-09f2-4dd2-93de-0e1671b22954,What kinds of cultural things would you be most worried about losing in a future with advanced AI?,"Caring, because artificial intelligence has no emotions",0.2915,O7: Germany,0.2500,O7: Philippines,0.8400
5aa658cb-efff-4bef-9ebf-39746fcf8bdc,What is one unique perspective that your culture brings that you want to preserve into the future?,"Foods, different culture clothings, music. That's all.",0.2915,O6: Other religious group,0.2500,O7: Philippines,0.8400
5aa658cb-efff-4bef-9ebf-39746fcf8bdc,What is one unique perspective that your culture brings that you want to preserve into the future?,Soul Food,0.2915,O6: Other religious group,0.2500,O7: Philippines,0.8400
5aa658cb-efff-4bef-9ebf-39746fcf8bdc,What is one unique perspective that your culture brings that you want to preserve into the future?,"Cleanliness!  Eating with utensils, wearing shoes, living indoors, sanitation services, indoor plumbing, cooking food, medicine, garbage is collected and hauled away from living spaces.",0.2915,O6: Other religious group,0.2500,O7: Philippines,0.8400
5aa658cb-efff-4bef-9ebf-39746fcf8bdc,What is one unique perspective that your culture brings that you want to preserve into the future?,Chinese character,0.2915,O7: Philippines,0.1600,O6: Other religious group,0.7500
5aa658cb-efff-4bef-9ebf-39746fcf8bdc,What is one unique perspective that your culture brings that you want to preserve into the future?,"African food needs to be preserved into the future, Cultural dances is another thing that has to be preserved as well",0.2915,O6: Other religious group,0.2500,O7: Philippines,0.8400
f5407fc4-4693-4284-9c71-9a436ed8a854,Describe a concrete scenario where you would feel uncomfortable with an AI making a decision instead of a human. What specific aspects make you uneasy?,personal information,0.2898,O7: South Africa,0.2200,Oceania,0.8000
8ecb07a7-ac34-4b40-9517-cf350cb2f2c1,"What is ONE specific ethical or moral principle, virtue, or value that you think is core to how you live your life? Please explain it in detail.","Do good to receive good, I believe that our attitudes influence the events of our lives in a powerful and inevitable way.",0.2898,O7: South Africa,0.2600,O7: Philippines,0.8500
8ecb07a7-ac34-4b40-9517-cf350cb2f2c1,"What is ONE specific ethical or moral principle, virtue, or value that you think is core to how you live your life? Please explain it in detail.","Maintaining a balance between different aspects of my life, such as work, relationships, and personal well-being, avoiding excess and promoting lasting harmony.",0.2898,O7: South Africa,0.2600,Oceania,0.8500
8ecb07a7-ac34-4b40-9517-cf350cb2f2c1,"What is ONE specific ethical or moral principle, virtue, or value that you think is core to how you live your life? Please explain it in detail.",avoid gossip and judgments,0.2898,O7: Philippines,0.1500,O7: South Africa,0.7400
0f541814-99f4-46bb-8a9a-99332e54a800,What do you think your life might be like in 30 years? Alt: Imagine life 30 years from now. What's the biggest difference you notice in daily life compared to today?,I think my life will be mostly digitalised and more substantially connected with technology than today. Most of everyday tasks will be done digitally and maybe I even won’t go into my workplace to perform work duties. People will generally be more isolated from each other in real life but communities will thrive online.,0.2893,O7: Italy,0.1900,O7: Pakistan,0.7700
0f541814-99f4-46bb-8a9a-99332e54a800,What do you think your life might be like in 30 years? Alt: Imagine life 30 years from now. What's the biggest difference you notice in daily life compared to today?,"I think that after 30 years from now everything will become digital, many jobs that people practice here in the desert will disappear, many popular foods and traditions will disappear and people will resort to fast food, urbanization will creep towards us and our village will gradually disappear, green spaces will disappear and people will stop farming, in return many fields will develop and things that we thought were impossible will become easy and possible, most jobs that require presence will be done remotely",0.2893,O7: Italy,0.1900,O7: Philippines,0.7700
0f541814-99f4-46bb-8a9a-99332e54a800,What do you think your life might be like in 30 years? Alt: Imagine life 30 years from now. What's the biggest difference you notice in daily life compared to today?,"Life in 30 years will change, in technology I think the replacement of simple human actions will be replaced by artificial intelligence. In general, everything related to maintenance, services will use artificial intelligence. I think my life will change in terms of activity, I will already be a pensioner and will live in a large beautiful house, on my roof there will be a super modern solar panel system, super modern device control will allow you to comfortably run cleaning and cooking devices.",0.2893,O7: Italy,0.1900,O7: Pakistan,0.7700
5aa658cb-efff-4bef-9ebf-39746fcf8bdc,What is one unique perspective that your culture brings that you want to preserve into the future?,i hope the future will still celebrate the true meaning of Christmas and Easter.,0.2891,Central Asia,0.3100,O7: Morocco,0.9400
8ecb07a7-ac34-4b40-9517-cf350cb2f2c1,"What is ONE specific ethical or moral principle, virtue, or value that you think is core to how you live your life? Please explain it in detail.","The ability to obtain and share information.

The culmination of technology has brought us to a rich era where we can know and share everything, something never before dreamed of on this scale. Being able to access any information/content is vital to me because I love to continue informing myself and learning about new things, it is something I would never put aside and it is something that is the basis of my being.",0.2872,Norther Europe,0.1700,O7: Indonesia,0.7500
8ecb07a7-ac34-4b40-9517-cf350cb2f2c1,"What is ONE specific ethical or moral principle, virtue, or value that you think is core to how you live your life? Please explain it in detail.",Your freedom ends where another person's freedom begins.,0.2857,O7: Mexico,0.1600,O7: South Africa,0.7400
8ecb07a7-ac34-4b40-9517-cf350cb2f2c1,"What is ONE specific ethical or moral principle, virtue, or value that you think is core to how you live your life? Please explain it in detail.","In Islam, the most important moral lesson is Taqwa,which means being aware of and mindful of God. It guides Muslims to act honestly, live ethically, and make good choices in everyday life, always keeping God’s teachings in mind. Taqwa encourages kindness, fairness, and respect for others.",0.2853,O7: Morocco,0.1300,O7: Indonesia,0.7200
66ce0eb8-9888-4af3-9204-19c3a54bc6b5,"What is one ethical or moral principle, virtue, or value that you think is important but not reflected in the way technology is developed today? Please explain it in detail.",religion,0.2853,O7: Morocco,0.1300,O6: Judaism,0.7200
66ce0eb8-9888-4af3-9204-19c3a54bc6b5,"What is one ethical or moral principle, virtue, or value that you think is important but not reflected in the way technology is developed today? Please explain it in detail.",Religious ,0.2853,O7: Morocco,0.1300,O6: Judaism,0.7200
66ce0eb8-9888-4af3-9204-19c3a54bc6b5,"What is one ethical or moral principle, virtue, or value that you think is important but not reflected in the way technology is developed today? Please explain it in detail.",Religion,0.2853,O7: Morocco,0.1300,O6: Judaism,0.7200
c3e86c80-efe7-4592-8b71-60fcf9786a3e,Explain what makes one of these scenarios better to you than the other.,Government regulations are absolutely necessary. But concessions may be made for people who really need it.,0.2846,O7: Italy,0.2000,O2: 56-65,0.7700
f5407fc4-4693-4284-9c71-9a436ed8a854,Describe a concrete scenario where you would feel uncomfortable with an AI making a decision instead of a human. What specific aspects make you uneasy?,"On how to educate children.

I think that being AI it would be based on theories of education and behavior, so it would be based on that information without caring about the feelings or considerations that a parent has for a child.

",0.2839,O7: Italy,0.1900,O7: Philippines,0.7600
f5407fc4-4693-4284-9c71-9a436ed8a854,Describe a concrete scenario where you would feel uncomfortable with an AI making a decision instead of a human. What specific aspects make you uneasy?,The choice to remove life support,0.2839,O7: Italy,0.1900,Central Asia,0.7600
ecb3b9b7-e8ce-404f-8ea4-e14a0cb586f1,What is another dangerous outcome you can imagine happening from AI? What would need to be true for that to happen?,"The love of the people becoming colder and colder, there could be less human interaction",0.2839,O1: Arabic,0.1900,O7: Philippines,0.7600
8f238683-2bd3-41e9-99b4-ed700fad3980,"What are you most scared will be true in the future? Again, choose one thing, and be as specific and objective as possible.",Losing of the people I love,0.2837,O7: Italy,0.2700,O2: 56-65,0.8500
bc08be9f-2b79-4127-aaf8-ed63f3178c2d,Explain what makes one of these scenarios better to you than the other.,The future is better because the ecosystem needs more efforts.,0.2828,O7: Morocco,0.2500,O6: Buddhism,0.8200
0f541814-99f4-46bb-8a9a-99332e54a800,What do you think your life might be like in 30 years? Alt: Imagine life 30 years from now. What's the biggest difference you notice in daily life compared to today?,"I believe that my life in 30 years will be full of new technologies and artificial intelligence to make our lives easier, the advances in medicine will also be immense, in construction, but the planet will suffer a crisis of water shortage, a lot of pollution, lack of resources, and above all we will be left without young people, since the current generations increasingly want to have fewer children, jobs will be reduced to fields of technology, systems, etc.",0.2828,O7: Italy,0.2500,O7: Philippines,0.8200
66ce0eb8-9888-4af3-9204-19c3a54bc6b5,"What is one ethical or moral principle, virtue, or value that you think is important but not reflected in the way technology is developed today? Please explain it in detail.",I think that AI companies don't care about the ethics.,0.2828,O6: Other religious group,0.1800,O7: Morocco,0.7500
8ecb07a7-ac34-4b40-9517-cf350cb2f2c1,"What is ONE specific ethical or moral principle, virtue, or value that you think is core to how you live your life? Please explain it in detail.",The most moral principle of life is to be truthful. In any situation of life weather it could be a business deal be truthful to one one another.,0.2828,O7: Morocco,0.2500,Central Asia,0.8200
8ecb07a7-ac34-4b40-9517-cf350cb2f2c1,"What is ONE specific ethical or moral principle, virtue, or value that you think is core to how you live your life? Please explain it in detail.","My freedom ends where another person's freedom begins. And I apply this rule not only to myself, but to all other people. This applies to literally everything: from personal space in a line at the store to categorical disagreement with any military action.",0.2828,Central Asia,0.1800,O7: Morocco,0.7500
c3e86c80-efe7-4592-8b71-60fcf9786a3e,Explain what makes one of these scenarios better to you than the other.,Future F is definitely better because it allows human to maintain real connections with other humans and limits the amount of exploitation that AI can be used for,0.2828,O7: Pakistan,0.2500,O6: Other religious group,0.8200
5aa658cb-efff-4bef-9ebf-39746fcf8bdc,What is one unique perspective that your culture brings that you want to preserve into the future?,The celebrations we have are very distinctive and I hope they never change.,0.2825,O1: Russian,0.2900,O7: Morocco,0.8800
c3e86c80-efe7-4592-8b71-60fcf9786a3e,Explain what makes one of these scenarios better to you than the other.,None of these are better than the other.,0.2825,Central Asia,0.1200,O7: Pakistan,0.7100
0f541814-99f4-46bb-8a9a-99332e54a800,What do you think your life might be like in 30 years? Alt: Imagine life 30 years from now. What's the biggest difference you notice in daily life compared to today?,Ok,0.2825,O7: Pakistan,0.0800,O7: Italy,0.6900
0e9cc226-d1d4-4ac3-bdd3-80dc542579d2,What are the first decisions in your life that you would delegate to an AI?,"I would like to keep my original identity. Not giving AI any power to overdo my decisions.

",0.2814,O6: Judaism,0.2600,O6: Other religious group,0.8300
8ecb07a7-ac34-4b40-9517-cf350cb2f2c1,"What is ONE specific ethical or moral principle, virtue, or value that you think is core to how you live your life? Please explain it in detail.",I believe in the golden rule as you don't want to be treated badly therefore it is important to not treat others badly ,0.2814,O7: Indonesia,0.2800,O2: 56-65,0.8600
4a5dd5fe-f1f1-44cc-b869-256c28a98d72,What is the biggest problem in your life right now that you want solved? How would a person other than you know if it was solved?,The biggest problem is the economic uncertainty and instability that affects everyone in the country where I live. I would know if it was solved when one knew the price of a particular item and that price did not change from one day to the next.,0.2814,O6: Judaism,0.1700,O7: Canada,0.7400
